id,date,theme,name,page_id,content_v2,potential_heading,potential_note
19860131,19860131,peace,Peace.19860131_page_1.txt,1,"Call for international conference

FIRSTLY, I wish to congratulate the
staff of The Namibian.

Secondly, I would like to express
tay point of view.

It is Bow over seven months since
the interim government was install-
ed in Windhoek. No significant
change bas come about in Namibia
except that repressive laws, such as
AGE, AG9and AG 26, are still strong
and alive.

‘Tens of thousands of our people
are walking about in search of jobs.

The socalled Ministers talk most
of the time on TV about ‘good
human relationships’ and ‘more job
Opportunities’ for the citizens of this
country.

We wonder whether these
Ministers are blind to the real situa-
ton. Katutura is a mere stone’s throw
away from the Tintenpalast and

youre fo

1AM hear eSnnection with

some members of the National
Assembly even live in Katutura. They
know very well the bad conditions in
existence there.

In this country the population is
about one million, yet the Govern-
ment can ill afford to run a charity
food programme for citizens. Bob
Geldof, the London-based rock star,
can doit for more than three million
starving Ethiopians.

Gentlemen, who do you think you
are fooling when youcall yourselves
the leaders of the oppressed people
of Namibia?

Stop shouting at one another in
the air-conditioned Turnhalle. That
is not the way to find a solution for
the problems of this country.

The basic root of our problem is
apartheid. Our problems also lie in
education and joblessness. The

Wk ah to tie 2 if

Z ism?

is fighting for socialism’
A ope ch pear in mind
hal be-hert0fifused the people of
aprivi by selling them to capitalist
countries like South Africa, with the

CARIES VOves rua

He is acting lik

pecerty COnoer-

the Capri t He keep
in mind that there will be an end to
{ he is ‘doin, The people of

priv (no AD party, and
” eoIty Ould not make false
claims

cent

that the UDP enjoys 95 per.
Support.

Ministers should stop buying air-
conditioned cars and houses.

An international conference
should be arranged under UN
auspices. South Africa, Swapo and
all the progressive pasties must try

808 GELDOF

and find a way to implement Resolu-
tion 435,

Thope too, that the International
Year of Peace, will be meaningful in
the daily lives of most Namibians.

The controversial issue which re-
mains unsolved is education. Mak-
ing a quick survey of our black high
schools you are told that hundreds of
students are turned away because of
lack of accomodation in the hossets
or because of examination faibuees.

Those in charge of education
should take this situation very
seriously.

At the same time | appeal to all
teachers to play an active role so that
Cee ae Ml the gap which is
created theapestheld policy of the
former Bantu education.

Long live The Nemibian. May
God bless the staff with courage.

4

MOKING 1 fae

OTJIWARONGO 6 0.",Call for international conference,MOKING 1 faeOTJIWARONGO 6 0.
19860214a,19860214,peace,Peace.19860214a_page_1.txt,1,"~ Outrage over Caprivi |

. . THE LEADER of the Basubia

Kar Mull weurty pole, and
s roadblocks
nt peopleby

law and order and discipline among

which is contrary to the bill of rights. } ap 7
Mr Sinvula practised law and — peared, How could he have escaped .
order among his people. when under lock and keyand hand- |

ieee eee cuffed for several days while in [|

prison. The security police know f-

where he is. Why should they sayhe [|
. has escaped? a

TWAFWA TWAMANA |

,  —S a -",~ Outrage over Caprivi |,"TWAFWA TWAMANA |,  —S a -"
19860214b,19860214,peace,Peace.19860214b_page_1.txt,1,"ja can believe MPC s

Resolution 435. The he Bove 7 435,
Neem apres he | | . aor !
Boece sone Council, the NIP, .No
d jin, form |him a, eriosreiti Not Justus gressives, Nanso' and
de groupsin the MPC. Gesppts et incil,  |Women’s Voice,
‘is such a victim of | ich hb cpa sedis ;

ion 45 el wibichs has. political journalism pr

os
they are! up people al-

via Nee ae
10 cae ie. nee i at ni: iE il
en: a he. _ Hep a rH thatin i ewe of
Sh sea parce Sea ie

; The hain
nt m rn ‘ib ' tf ‘ha ' in Ht il creer a

a
mat sat hg rr os on a Oe ster cannon beast ut "" et inate n

S| aa",ja can believe MPC s,"mat sat hg rr os on a Oe ster cannon beast ut "" et inate nS| aa"
19860228,19860228,peace,Peace.19860228_page_1.txt,1,"Preserving the
tatus quo

- ‘THERECAN BE no pretense. There
can be no cover up. Moses Kat-
Jluongua isa collaborator. Heis not
only a member of the MPC,
machinery set up by the South
African Government, the most ar-
ticulate member of a Cabinet pro-
tected by the South African army and
its secret services, but he also prevents
people from peacefully registering |
their rejection of South African col-
onialism and oppression.

Al a recent press conference he |
said ‘to give people freedom is not to
give them licence toturn against the |
State’. These fateful words is ample
proof, not only of the extent and
depth of his collaboration, but the
fact that he is no nationalist but a
mere reactionary.

However devious his rhetoric, his
capability to ‘capture the imagina-
tion of the majority of the popula-
tion’ has been reduced to zero if it
ever existed at all, For to be a friend
of the state is to be a friend of tyran-
ny, brutality, violence, oppression
and similar vices.

The fact that the South African
rule in this country is illegal, her in-
struments, the Administrator
General, armed forces and national
assembly must also be without
legitimacy. |

Nonetheless, Mr Katjiuongua sees
it fit to state that ‘we must be seen to
be doing the work we said we would
do for the people of this country, and
we must justify taxpayers money’. He
even finds it necessary to attempt the
propaganda that ‘the transitional
government has committed itself1o |
changing the country to make it bet-
ter for its people’.

The laws that Moses Katjiuongua
‘holds are the laws that virtually the |
whole Namibian population has |
dismissed as oppressive and immoral
and have fought since the orjgin of
our political struggle and earlier.

Surely political stability means
preservation of the status quo. Any
change brought about by the Cabinet
will be of the type that fits with the |
grand designs and. strategies of South |
Africa to retain contro! of our land |
and its resources.

Katjiuongua deprives peace. |.
loving men and women to make their | :
grievances heard in a peaceful way.
and asks these people to surrender |
their genuine aspirations for justice, |
peace and freedom in favour of |
. docileacceptance of laws which are | |
an anathema to their interest and. qo

wellbeing. 7

“oft. case the highly. educated |
ath pe ctuleampal does nat know it, |

|| Bice! painsandcivilorei |
ma Gaetit satan See
: a 4 Cee
a NIN ih cs at i EMIS! me He Hadi
ane aie fit ‘! Halll MATT AI |
aM een a ened il
1 ee

a ne | |",tatus quo,1 eea ne | |
19860321,19860321,peace,Peace.19860321_page_1.txt,1,"i atl progressive forces
are ‘fighting to establish ge-_

nuine and democratic institutions in
the country ‘fo ‘unite and form a
strong bloc. No minorities, whether
they be black or white, can fear a
united people: .

© MMDe Seupo aiid all progressive
sees and institudions in this coun-
try are intensifying the struggle for

schools and you do not oe
houses and ee I Sees.

You do not have ete with
men. The yoke of oppression i is hur-
ting you and you should now de-
mand your rights.

i
tn
4at

Youth éfthecouniit De: not give
into intimidation. We donot havea
legal administration in this country.

Those who proclaim power do not
have the mandate. You are. the
Hiniderow at

istence. Regard i it as null and void.
Close your ranks in the spirit. of |
peace and harmony. Surmount your.

~ problems with vigour ahd determin-

ed efforts, discharge your duties with
honour and fulfill four obligations
promptly. Eradicatethedbominable _
policy of apartheid from the'tagto
ourcountry; 4

» The State, President ‘of Sonth
Africa is not sincere in pproposal

- for the implementation 9f,Reso
tion 435, and he has rig

a i pred fikis nation. Itistoyouwe

sreloking for new aise Come out

aren up Toa dation 40",are ‘fighting to establish ge-_,sreloking for new aise Come outaren up Toa dation 40
19860411,19860411,peace,Peace.19860411_page_1.txt,1,"WITH THE recent propaganda
against Swapo on the part ofthe DTA
mouthpiece, I would like to bring the
following to the attention of the
public.

The facts about Swapo in that

mouthpiece are manipulated and

istic in nature. The whites

who sit behind this propaganda are

exploiting the lack of knowledge of
our people.

In 1899 to 1902 the Afrikaners
fought the Boer war. Let me mention
some factors in connection with this:

* the guerrilla war of 1899 to 1902 was
the first significant one in Africa;
*it was learned from them that guns
could be taken up asa last resort and
when all other possibilities had been
exhausted;

* 11-year old children fought in that
war,

* with their Calvanistic background,
ae saw their war as rightful before

?

* the Afrikaners did not separate
politics and religion;

* they were convinced they fought for
their country and freedom;

* the homes and farms of the

Afrikaners were burned down by the
enemy British;

16 are alleged to have died;

* Hensoppers were regarded as
traitors while bittereindes fought to
the finish;

* the traitors were sometimes
sentenced to death by firing squad;

* the Afrikaners were distrustful of
the English and their peace
initiatives;

* children of traitors could not be
baptised in the Dutch Reformed
Church.

Taking this into account, why the
fuss about the fact that Swapo is
holding their traitors in detention, in
much better conditions than those of
the Afrikaners during the Boer War?

Already, deep in the National Par-
ty hierarchy, inthe NP church, there
is a change against apartheid. They
are now beginning to realise the ir-
reparable damage done to the blac
by means of apartheid.

View the propaganda of the

Republican Party with caution. Itis :

the Broederbond’s psychological’
war against Swapo. Swapo will not
be broken. Shipange and Muyongo

daha

ES

tried it and failed. Do you think |
Maria Boois and Beukes will get it _

- Fight?

EG HAKUTEMBA ~

WINDHOEK a",public.,EG HAKUTEMBA ~WINDHOEK a
19860418,19860418,peace,Peace.19860418_page_1.txt,1,,,
19860425a,19860425,peace,Peace.19860425a_page_1.txt,1,"y a

osed

uppo

Mitt

astatle Tidal test lle",y a,Mittastatle Tidal test lle
19860425b,19860425,peace,Peace.19860425b_page_1.txt,1,"' filve‘sole and authentic represen-
peopel ol ae Ms °
should inform Mr Kameeta of
a eaigrenen we cooceing
status on Swapo. Mr

ii, , who has vowed to preach
= peace and righteousness,

; “laboutd be in the front to ensure that
pea dhe every Namibia be granted the right
hls and the opportunity to work towards

here i _ jndegendence of this country.

. Mr Kamesta knows that Swapo
, begards violence as the only viable

Has it oecurred to Mr Kamesta
that foreign investment is vital to
achieve these aims? Mr Kameeta Is
fully aware of the fact that Swapo
and the CCN regularly call oninter-
national financial support to
alleviate the plight of the people
Why then should only his party and
its followers benefit from fnancial
aid and not the majority of the
people?

Will Mr Kameeta care to tell the
public how much he earns and how
much he pays in taxes? Will Mr
Kameeta be prepared to inform the
people of this country about the
lifestyle of those who profess to fight
for independence and tiberation
about their contribution towards the
alleviation of the suffering peoplein
the form of financial contributions?
Can Mr Kamecta inform the publicof
what he proposes should be done to
obtain sufficient funds to attain what
all the people in Namibia desire?

Mr contention is that Swapo Js
guilty of the most atrocious
discrimination against people, Mr
Kameeta is actively engaged In
Swapo's political activities, this

against his own people toa,

makes him guilty of Soe
Adcots

ibeck reacts to opinions of Pastor Ki

ding to the Oxford
discrimination means to
distinction, to give sey
éspecially because of prejudice’...
Swapo and Mr Kameeta call
everybody who not comply with
their conditions and with their opi-
nions, collaborators, traitors, pup-
pets cic Everybody who dares to
speak against Swapo is threatened
and intimidated. Every person who
does not support Swapo is being
discriminated against. This is.
definitely not what the majority of
Namibians will support; this is what
the majority of the Namibians want
eradicated.

Mr Kameeta claims his fame and
right to speak about political matters
on his arrest and detention. For any

law-abiding citizen, especially for. i

devoted Christians, defiance of the
law is detestable. If Mr Kamesta aga
Vice Bishop and even more as s
Swapo politician, was really con-
cerned about the welfare of the peo-
ple of this country and their in-
allenable right to",status on Swapo. Mr,d their in-allenable right t
19860516,19860516,peace,Peace.19860516_page_1.txt,1,"Hs . Ip b oa avi war
: Fought in the north?
yourself’ to the real facts and pull
youself out | of that pool of

i ie ip

7"" winded be H's
implementation of Reso! Supe net
know’ what y
and your empty promises
deal’ will‘not make 't the
susceptible to this cheap Pi a
da. You and your colle

ruled by aparitad sate

it you Scone 2 !
tionalist, why do youn peel for
the implementath 7 :

at andor
th regia

tee. government ‘should be

: “mn ‘ jolished. and replaced .by a.

| government.
You cannot claim peace in « state.
of continuous institutionalised

| security and not torture i
tion without tril. Give the.",youself out | of that pool of,ition without tril. Give the
19860523a,19860523,peace,Peace.19860523a_page_1.txt,1,"incorrectly
Presbyterian

per of Jan Paisley’s
5 Dyterian
very little ex-

oe pplitics but
th Paisley in

Catiiolics and Pro-

Ulster of their ‘ethnic
Presbytcfian churches

WEtholic messages
4 . a open

yours, you should know better.

ANTI-ORANGE
WINDHOEK

False statement
PEEASE permit me to answer to
the embarrassing

statement “...
rapo does the same, but nobody
eanplains ...’ in The Namibian of
ipy 16.

residents and their

fal chief, in and around Om-—

cannot be erased from our minds. -
We do fear the action of theses .
forces and call for the immediate
withdrawal of South African police
and army. We want peace, justice
and truth and this can be im
through Resolution 435. °
The Namibians have tasted the
colonial fruit of the South African
Government and its puppet institu-
tions in Namibia, and it tastes —
bitter.

WILLY AMUTENYA
WINDHOEK

denied | us, and weg

mants are
five in a

society in of civil war.

Young.men_ are conscripted to
assist in the -mjatenance, |

defence of Poel pelos.
Young gh who Jefuse are faced _
with six years T on. The exten
sion of c on to. varidws._

will increase.",Presbyterian,sion of c on to. varidws._will increase.
19860523c,19860523,peace,Peace.19860523c_page_1.txt,1_2,"
Fa ser MMi RAY

ANDI
ar ni ™ ibn

l st is i
‘OKATAI oe

Bbelipiaisites tiie

bes lnitatsieyey

le 4 |
ye i |

mone

Hie

ih “4
i i :
nen

| roy |

=",Fa ser MMi RAY,| roy |=
19860523d,19860523,peace,Peace.19860523d_page_1.txt,1,"Par tal

“aa si iH ik

ae peor
‘ot

we
y

i sn dy i"" ( oben

a Thal

: ba ' hime I yi ie il

ogi

Dsl 4 we

il ‘oi geolicer

: in tes paring the
iw ine ,

ii bi

: oot

i "" Wanalhis

ial j

i ie
' al sl iy! we |

= —————

RP
rid st teal

ry a

i ole
os

it ie “

was 4 oe i
late re

ee

: pe bbe
‘f rat of

1 L is cava ""|
: | ie i
t A : 1 boca

li lll
""

il

ne |
"" id i “kit

, 7 4
} Ni i

Is lal '

f Hi 4

- a

i
A alee call ‘
4! er Lat p igor i al te
ba

I ee
i : a a's a K te
! a: co i : ii ni cot
, i ac only Be sh

| pet ' , 8p
.

Hi. .
fat na

wey
lle

Alt i ""

:

it eg i ip

a i the ii ‘y Hed By Pig in
1 Sant pin i iy Tt

it a a

(i ? i
: iy i ,

OE Oe pe
ey w ""

ms a
it ‘gh i |
ely i

i |
he un

Fl tl

hy i

= :

al

ee
ea

ve

il

fin

i aly",Par tal,fini aly
19860530a,19860530,peace,Peace.19860530a_page_1.txt,1_2_3,"| We in Namibia: have “tried on '
_ three occasions to bring and end to —
the shedding of blood and the su f-
‘fering of our people, but all were: ,
in vain, In Geneva in 1981, Swapo .
was ready to sign @ ceasefire: and
put Resolution 435 into eperation, |
and this was repeated in Lusaka in’
1984 and‘on Cape Verde later that
year, , but the South African. |
vernmel at turned a deaf ‘ear,
: inal the world

fa Gein Ae Ah ae Wd,
nye Ab wg .
it elt Wit
ST ary fs va Roatan 4
ae dolls viet 1 nd; { 1
th ‘a co i. in HL De WBMINE Vee SOR me
° on
i 1
By
4, . 1 ; OAH cia A ""
iy t peli a ie MAA, eb aes
aa ‘Is | f | u t
e nH tis i
We. 4 bit
| it
fae ty

vad’ ‘ a i{I jl
ie A. y Pe ePum ! iy
Wis oll n ‘ | ph . i "" ' :
: tie Pp i ih i i ll j asi cls! {ik 7 i \ TLS! ‘ ii hill
\ cy , sp . “hy ‘ ' epafi i * « q af a U TE t
! util Te) 0a Oa a err Tann rae TC atc a ha a Wi
4 ‘ J ah ‘th | es t yy : nti
i ’ ii gedbtactttd“reneet :
Sia | : i"" : ie gat “eh Re Hi rh ; i le a i mi Ma | aR} ; q 0
4 Ot DH q OAC: 1. 1 io 1
im 4 4] i ti ib an ” j ’ i , ‘wt .
i : ‘i See Ee a
Mitt ATE inh Ha |
, i oe ite 4 ' Riad] fp,""
‘ ! t ARiy hos R
i , ny a fl
Pil fo

1 nee ii i
til '
His
in 1h
q

ht Hetty Alri

i fie es li
i aay
",: inal the world,Hetty Alrii fie es lii aay
19860530b,19860530,peace,Peace.19860530b_page_1.txt,1,,,
19860613,19860613,peace,Peace.19860613_page_1.txt,1,"ask wh pat: ‘you have:
Becker. By vaintslaaee this rigid.

attitude, you. have made your
Message clear to the blacks of |
Namibia, As far as you are con- |
cerned, there is nd‘comproni ¢.0n ”
apartheid with ut a colour change. °
Ironically, the very segregation —
you are now secking, was. ‘provid- |
ed in the past. Someone was wise ©
enough to foresee ‘conflicting - |

nature of the x towns and black

eo the black man to mp ;

RD
fit Fe a aL kip

ie

hg

mi I ts si pete ad. ai
: x ' a ‘ =

sg

sth jae a Na he

ee ae =
a
——s

I ote nl
Vi so 7 rol fon me
wal pany Oa Ht it E Mi Hi

tt 7 itt sf If me | i.

ih
ui i iM origi
Y (i ye ( a it ci a 4

. ‘| “ait hs ik ys vhs ne th

a wry “be 4, I : .
' H ble hi Vy, oe .
yd ' AD | h ‘| hy | . | 7: hot
rs oe re :
t pe hye",Becker. By vaintslaaee this rigid.,. | 7: hotrs oe re :t pe hy
19860627a,19860627,peace,Peace.19860627a_page_1.txt,1,"Lacking In love

. ALLOW ME to express my views
: ea. Ragrshyh Andreas Shipanga,
dedges Katjiuongua, and Panvel-
_ ecpaguiz, about their positions
G shat they are doing to the suf-
‘Namibian people.",Lacking In love, to the suf-‘Namibian people
19860627b,19860627,peace,Peace.19860627b_page_1.txt,1,"2 ia

_ protect ‘the status |
You are trae

el cll y tryi

met |",2 ia,el cll y tryimet |
19860704a,19860704,peace,Peace.19860704a_page_1.txt,1,,,
19860704b,19860704,peace,Peace.19860704b_page_1.txt,1,"; coor ana ee ot a ay 1 “at 1 is: Et ihe
.. cay de be yd qe !
eT ey ens ae it ws i‘

ee: rr j
re: on 2 avin oe ttle’ i (!
. coh ate after’ | “abies AEE im wax i

4. eave ee i i aE ‘een Hee aie hee apa
Jes i Be ei ate a ry upped Hie Hf i

moe | :
ie 7 ules ij tye ‘al int nae i Bit ila a i

Wie Municipality once again.

~“ When I did so, the man told me
there were no jobs for Ovambo-
‘speaking people,. but’ only
_iDamaras , Namas and Coloureds.

| Some of our brothers.in govern-
, ment of ices treat others on a tribal

who are suffering the most, one has.
to hear that they are ‘thieves and
““terrorists’, » and they are

~ discriminated against’ in job
_ situations. | ’

&# had used my: own money: 10 go
@.Tsumeb for that,job, and had.n0 |
Nace: to sleep and nothing to eat.
iit a Blacks always blanie the whites.

r tor ‘discrimination and racism, but

‘some: of our own people, like the
“one: ‘who. : dealt with me ‘at the:
unicipal il are: r oppressing their.

{ fi a he oy ae

>

ss

ne ue te ae "" si te hi 0 atrial
r: wh : cs asl if ha fi pl Ae tail lute
et eB ih sift gf Mt bi fi Tan hi si

Cog ""aaa ba wih hy Ae
fs pete ea

mt ha tl itl
wo, en ait ead ;
, $ lh ‘ da ‘hen §

yt
mh i, Ska a
. ] + aa traf : . a ‘",eT ey ens ae it ws i‘,"i, Ska a. ] + aa traf : . a "
19860718,19860718,peace,Peace.19860718_page_1.txt,1,"TH PLT
Hee

1d wae ve

ndtat who gets an
' oy Dat in a well-.
house. He“elso gets
wcanger pay’ and has gus

WORRIED WORKER
KATIMA MULILO._

Sanctions: Ye

ts dead, In Namibia. Apartheid

gms ,
.

Namibia Is still alive and kicking,

4H
zit
if
Hf

_ “The abolition of apartheid isnot
fighting for reforms - wo want'to
GOVERN country. We are
fighting for the right to decide our
destiny and our destiny is sot
laked to apartheid or neo-
colonialism. .

3",Hee,colonialism. .3
19860808a,19860808,peace,Peace.19860808a_page_1.txt,1_2,"Seas castes ts eS EASE
i ‘

i }
2a BAN fA

i in il i

Pe a i
a Hib

en i :
pt a i
it pe ZS
ai yf
ito

ch (win af i
offi’ MW
vp if

perk a ite

;

HS u “pe |
. I

nl 7 4 . aor re
it ""et ‘

aa a“

i (ais

sats

rl

:

CAE
il fe vu
hk ‘ iu
He Mei
; ii Is I iF i |
ann i al i
si ey

a ony

at

tte lat a it iy
oa

we nico ie i mre
B yh ; we! if
(Bede canon tina
Oo ia}

aK

a
:

nal
hi

He

a

rl ; i
i

fee

:

i , a
Hy uns i gel
al [""¥

rt

i

:

o

a
HB il Hi

ae

i
wei th i
pal cl sah
ii lina
ma igh
ls kay

pl
h nn

i ba

A alm

a

Ine

A

i

3 ie 1

iil
jing

;

Me r
dling ly (tar
Ea

y ‘ | i)

al i

a SS
a = 5

fi
i ily
me

lle still

i",i ‘,lle stilli
19860808b,19860808,peace,Peace.19860808b_page_1.txt,1_2,"
on. 0

He

r
f
ia,

all lh et

han
ic, ‘. Dey |

a mois at
must .

African",on. 0,must .African
19860822,19860822,peace,Peace.19860822_page_1.txt,1_2_3_4,"ence and eure be commit-

qe

by Seaoas oan therefore [ take i it for.
.. ‘ a

a

woe
""7

as :
==

oe
ll it I

of

om

pss is 3
ae Tepe mea :

Tarte
pote

=o

wae | ial

4 edi di year liyials-teiadellet
d AH Le A Ee it t 0 ath
ie Fl ne
ii lat
ali It k : i
te kaa iii i i 'f sal)
Ui yr
. iy
Lua aie
f ‘ alti Ma
Bt: Hh HE H
b Mi
i
iy
al aaa a IMR
fay

i
<'

le

pede ail

jet

tidal]

wiF TMH

he ingia itn

mi :

sis

Wi, aa

pee it
il
Fis hy

af
alle ijt Hey alan
b iy I

fer il sft i

este

elt Daa

1
Ff iH ‘ea

= !

4

neta

i

j
My halal

1

pia

4
Baga patl
bf ie

ile

db
iy]

Hout

nt
aby Li fy
i | ui
a

Il al: We",ence and eure be commit-,aIl al: We
19860912,19860912,peace,Peace.19860912_page_1.txt,1,,,
19860919,19860919,peace,Peace.19860919_page_1.txt,1,,,
19860926,19860926,peace,Peace.19860926_page_1.txt,1_2,"
eet

eal yi
cin ea",eet,l yicin e
19861009a,19861009,peace,Peace.19861009a_page_1.txt,1_2,"fi
Ip
iy
‘et

{
'
idl
|S];

“

44h
aN

i.
ie

ate
ef
",‘et,S];“44haNi.ieateef
19861009b,19861009,peace,Peace.19861009b_page_1.txt,1,,,
19861024,19861024,peace,Peace.19861024_page_1.txt,1,"More in rentals.

MR NQBA.G

The Namibian of ay 20
alone pey m

ing pays ina Ons

that Rossing pays only
forthe use of th la",More in rentals., pays onlyforthe use of th l
19861031,19861031,peace,Peace.19861031_page_1.txt,1,": eo bo ayethe iat er ee eee Pe pee

: we the a ee ee ne : aly. oath ie ge
Pt py ees at ae a ft PEE Say

. : ' . 7 ot tobe

. Looe "" ab ‘ mE : : ao ; ae fall
hs ae a elle 1 feci[ gil ih:
- me oh slit iN We oi i silos hal ah

“ik ist Albee lfhilll ah
iat i i
eri cee
acnanite

FE ina

eae rgd
ni iO ib i a a Psi i es C vn ve 7 ri ri Ht lee
baa hal bi iv aN sl oe
ining Neh use nil
Wesel lie oe!

ae ia. RE

fi stn a oa vm all il

ha oe t t fin il “lt nil

ee F-°

ASS
meat

‘tear

fu Ie

Ais

myp psc
iho ge
an

i"" ch ik ef ay

Zein ore
fF od en te lah i, 197 pt
bee no Cui nt
a
Uh i q Hl i an: 0 oan i! r i
) hi ae

naive tobe: =n sled i
th it anu i plays evs

(
a7 mf va hs ""| mk ; al 7

( allring the
Ubersite
a iby ‘A I kh ta IM ii
| etd
tii eiere

: veg

- i ;",: eo bo ayethe iat er ee eee Pe pee,: veg- i ;
