id,date,theme,name,page_id,content_v1,potential_heading,potential_note
19880715b,19880715,peace,Peace.19880715b_page_1.txt,1_2,"No SA protection

I definitely do not believe in any SA pro-
tection because this is not the case. Pro-
tection means to be secure or to live in
peace - and this is not the case
throughout Namibia.

What the government is doing these
davs, particularly in the far north is
threatening and deplorable, and in
stead of being protected, innocent peo
ple are often killed, in many cases
without reason.

I have a spicific event in mind: the
murder of the old Mr Erkki Shishit-
womunku, who was killed on 27 May
this year. allegedly by Koevoet
members pretending to be Swapo
fighters. But fortunately they were
caught red-handed by his son.

The question is, whois now represen.
ting the people? Isat the SADF ar is
Natublaananarchist country? Uitis
SADE why are they killing instead of
protecting?

We. us people who five near the
borders, have nothing ta do with the
SADF but have dong been subject to
A

them. Since 1975 the border towns
have become sad places and places of
mourning for people killed by the
socalled defence force. We do not want
protection any more from the South

_ Africa army. We have now been ‘ pro-

tected’ for long enough! (13 years is
quite a long time).

ONDUNDU OKALONGO
PO ONANDJAMBA
9000",No SA protection,DU OKALONGOPO ONANDJAMBA900
19880722,19880722,peace,Peace.19880722_page_1.txt,1_2,"To the dissidents.

AN open letter to Nanso diasiderits:
I (Katjiua, Rukoro, Makari, Zauana,

Karamata, Tjimune and Siririka):

I would like to reply to your long letter
which appeared in The Namibian of
July 15 in which you shamelessly
revealed your anti-Swapo sentiments
(or fears of Swapo).

lam responding to your letter in my
capacity asaSwapo member andl am
in no way stating Swapo's policy on
political rivals, however, I believe that
the overwhelming majority of Swapo
supporters would agree with me.

No doubt you belong to the ethnic
party which is trying to unfairly be
called an equal of Swapo inthe libera-
tion struggle. I myself, initially, and
until very recently, wrongly believed
that Swapo should join hands with
what is referred to (sometimes wrong:
ly) progressive groupings against the
common enemy.

But after your letter and your party
Secretary General’s (properly termed)
‘thinly-veiled attack on Swapo at
Okahandja, I have changed my mind
and suggest that this idea be
relinquished.

You mentioned in your letter that
students who are not Swapo members
eg. Damara Council and Swanu ‘P, |
would be alienated by the political and
ideological direction N anso ann
ring ‘one again to wo Nanco paiey

mre ping . :
. F ry |

Pe ial sea Was: rs of ti ae

ca De a i) sient Mi sin me
1 ates ht brit ct i nigh ia Ng 2 |
Aaa ae eg |

Ry AGUA
and serve the interests of the rival
groups which failed to get political sup-
port in the national political market.

If vou want competition with Swapo,
the movement is not worried by that,
and will not participate in the competi-
tion because it is too busy with the
struggle for independence at this
critical stage. You have plenty of time
todothat, I guess. However your com-
petition will only be meaningful ifyou
join hands with South Africa and its
allies, but Swapo is determined to fight
South Africa and its allies at all costs.
You give the impression that you agree
with Mr P W Botha whosaid he would
not tolerate a Swapo government in
Windhoek. But I must remind you that
a Swapo government is inevitable
despite this remark by the South
African State President, because he is
in no position to prevent this and
neither are you. Would you opt for ban-
ditry (Unita style)? I would leave this
patriotic question to you and your
conscience.

In conclusion | would like to refer you
to what Mr Emil. Appolus had to say
when interviewed by Rajah Muna-
mava, and.I quote: ‘‘I am no great ad-
mirer of Swapo but it is a fact that on-
~ ly Swapo and South Africa can bring
about peace by signing a ceasefire.
Facts are facts’.

What a wise man at last!

KAANA KANIIHWA
PO BOX 2115
‘WINDHOEK 9000",To the dissidents.,HWAPO BOX 2115‘WINDHOEK 900
19880805,19880805,peace,Peace.19880805_page_1.txt,1,"We don't see any reason why certain
people have to be kept on in the
Kavango. You keep saying pupils
should not involve themselves in
politica, but why do you then associate
with Koevoet? You are also failing to
maintain to law and order in the
region. We know that a good govern-
ment does not maintain law and order
by the barrel ofa gun; not by detaining

le without trial; not with teargas,
and #0 on. A good government main-
tains law and order by addressing the
demands of the society or oppressed, or
at least by giving their grievances a
fair hearing.

GRIEVED PARENT
PO BOX 607
RUNDU 9000

Costs of 435

WHAT many Namibians have warned
against for many years has now come
to pass. As soon as the South African
Government tells us of ‘agreement’
with regard toimplementation of 435,
we are informed that it will cost
billionsandthe UN must now look for
the money.

For years, all UN resolutions aimed
at preserving the natural wealth of our
country, have been ignored by South
Africa and all those nations exploiting
our natural resources. South African
occupation of Namibia costs millions
aday but no money is available for the
implementation of the peace plan.
Salaries of South Africa’s proxies in
Namibia have been increased time and
again and for that, money was

available. And in all this, Namibians
had no say, they only paid taxes.

While we are not overexcited at thie
point that the agenda for implementa-
tion will follow the time schedule that
was indicated by the SA Foreign
Minuater, the time has come for Nam.
bians to state their position with
regard to who will foot the bill Surely
we cannot accept that our country has
become a poor and underdeveloped and
dependent country all of a sudden
Therefore we would like to make some
suggestions to the UN Secretary
General who will now be presented
with the bill

Asa people whohave remained self.
reliant through the ages, we would not
hke to become international beygars
at this point and would lhke to con
tribute towards the costs of implemen
tation of UNSCR 435

A few suggestions for Namibians to
ponder

Namibia still has some resources
therefore we propose that an indepen.
dent commission be established im
mediately with complete insight into
all transactions involving monies leav-
ing this country, with immediate
effect,
_ that all export of Namibian natural
resources be monitored by the UN and
all resources accruing therefore, be put
in a fund towards paying for
implementation;
= that with immediate effect, all
monies collected through sales tax be
paid into the abovementioned fund;
C that the exhorbitant salaries paid
to SA proxies in Namibia be im-
mediately stopped and that money be

pat in the abovementioned
all know that the AG andthe BA
civil service runs Namibla and they
should receive salaries from the ool-
onial] power according to international
Practice;
O thatal) these companies which, ac-
cording to the Thirion Report, have
been sending out natural resources il-
legally, or have paid leas taxes than
they should have, be compelled to pay
the said amounts in the implementa.
tion fund;
J that all taxes paid by Namibiansin
order to fund second tier authorities,
be channelled into the said fund.

Since the people of this country have
never hed a say in whathappenstothe
funds collected through the means
above, they should do eo now. The six
points mentioned above are only
pointers. We realise there should be
some control and therefore suggest
that all those parties which have been
in favour of the implementation of 435
now form a watchdog committee and
take this issue up immediately. All
Namibians know that thesaid parties
are constituent members of the /Ai-
/Gams group

Namibiang, the time has come for
you to take up this challenge.

SWANU YOUTH LEAGUE
PO BOX 3587-
WINDHOEK 9000

x

READERS NOTE!

IF your letteris not published
immediately, be patient. We
have a tremendous response
for our readers’ letters pages
and it takes time to process all
the contributlons. Also bear
in mind that letters in which
the writer wants his name and
address published, will be
given preterence; and letters
which fall to state the true
name and address of the
writer will not be published.",by the barrel ofa gun; not by detaining,writer will not be published
19880812,19880812,peace,Peace.19880812_page_1.txt,1_2,"boycott at the same time

VALERY TAUKUHEKE
PYBAG 2026
ONDANGWA 9000

On Otjikete
RECENTLY a tg 4 pupils were
suspended h Otpkoto. It was a
surprise to re because it is black
teachers wht done this, especially
the ppicip pi his bodyguard.
Myr pif and ‘bafe’ Steyn (the
Sber€' of Nationg] Education) ac
cording to Molebygi the headmaster

All they say to yp is “‘“moenie weer jou
voet hier trapfiie’ and when you ask
for ongthey put you out of the
school. say youry k the peo-
ple in Wandhosbrfflay be fhe socalled
Minister of National thon, An-
drew Matpla The (men, the prin.
cpal, Mungunda ap@ Steyn, when he
was here recentl wkept asa secret the
expulsion ofp The other teachers
didn't know gout it and were inform
ed by othe” pupils in achool
Funny enough, Steyn himself who
yPupils out of the school. doesn't
evenAnow anybody here but he just
eayat ‘yy het ook deglganeem’ and puts
you out af the school Molgbugn and his
bodyguard Berra saig t they will
make all thoec wy organueed the
boycott suffer, gfd they don't even
know that wefthe pupils together.
organised thé boycott
On Monfay 25 July we went on
strike afking that the suspended
pupils fust be allowed to return to

school Molebugi told us that the heads
of Natipnal Education wiWt6ok after
the case puadleth nsweyed by the

following Wednesday Stilooycotting
classes on Wednesday Ave came to
school and Molebugi ghy that he had
closed the school begfure we just want
to boycott

All we unde:
doesn't want

fand here is that he
pils who have been
chased out, 4 come back to school
They myf know that the boycotts,
country pide, are because of the SADF

bases ttoschools inthe north He
mui ke notgep because this is
| wha rea the boycotts

I just want to tell heople who don't
know the situationJn Namibia, most-
ly Teumeb peopleJAs long as they are
getting their ‘“‘bybod en suiker’, they
are happy. Buyfone thing you must
know is that/when the SADF (and
Koevroet) geyout of Namibia then we
can surely fave freedom

Not only Swappetin malte Namibia
free, but people of Namibiacan
free it and we the pupils of Gt jikoto and
all echools around the ecquntry will
chow the 8A GovernmentRhis

WORRIED STUDENT
PO BOX 035
T8UMEB 9000

Res. 435 soon?

THE world is speaking about the possi
ble implementation of a (Sie

welknown as u-
fon 88. canbe tr thatthe
dependence of Namibia is in offing -
and mgybe not, because wa have ex:
“pt od. ie r 9 and intentional

yong ret

delaying tactics by the racist regime of
Pretoria. I decided not to withdraw my
Message to you because of rumours of

peace.

My dear Namibiana, do you know
that there are eeven chief human
wanta in life? Theee are: air to breathe;
water to drink and for domestic pur-
poses adequate, wholesome and
nroriehing food; land on which to build
our houses; sufficient clothing to keep
us warm and enable us to conform with
accepted standards of decency; fire or
fuel to enable us to cook our food: and
a shelter to protect us from the sun,
wind and rain

If the Namibian nation is deprived
of these needs by a certain greedy
group of people, that greedy grouperrs
against God's will and against the
whole of humanity. So. no government
(nobody) has right to keep away these
natural wants from any individual
Because the youth of today 18 the future
generation, I think itis of paramount
importance for the youth of Namibia
to watch crntically and see if there is
any violation of these wants. If there
18 @ violation, what is the necessary
Tesistance our youth need to render? If
our air is being polluted. I feel itisthe
responsibility of our youth to take an
active stand in order to protest that
evil Iffew people have sufficient food
and water while many people have not,
aganitremainsthenght ofour youth
to analyse the root cause of auch evil
Namibia in a “spacious” country as
everybody says, but the freedom toown
a piece af land is deliberately threaten.
ed by the high price of buying 3t
Becaune the land of Namibiais not yet
in the hands of the owners (Nami
bians). the colonisers are making big
money frum explouing us In order to
tive a proper life, we need the land and
this remains the yreatest task of the
youth of Namibia to struggle and
regainour land We, therefore, cannot
be a nation if we have no land

History can prove that the struggle
in Namibia isover the landinthe first
placeandallother things likehuman
rights etc come xecond The struggle
waged by our political forefathers auch
ax Witboo!, Mandume, Mahareroand
many others, was the struggle for our
right to keep the land. They tried to
their very best efforts to resist thecol
onisers take-over ofthe land Anyway,
they lost because they were not united.
but they are not defeated for we ure
here to continue their resistance -on-
ty fareunited Naturally, politically
andeconomically, Namibia is cur land
and we want it back now.

Denr comrades and friends, freedom
is what we desire -itisour destination
Of course, freedom or independence
has become an urgent want. In life,
every human being hasatask tofulfil
We are the childrenofthe progressive
parents and they did their best in all
thetr efforts to bring about the in-
dependence of uur land. Yea, it becomes
now the role ofthe Namibian youth to
fulfil the dreams and aims of our
forefathers. Those dreams are very im-

t. As the late Martin Luther
King said: “I HAVE A DREAM...” and
the group, the Young Rescals said in
their song: “All the world over, it's so
cany to 200 - people everywhere just to

government leaders are calling you
that name because they feel the

sytem. Only you can bring about
nuine freedom and their down-fall.
Because of money they blindly failled
lo see that every pereon(our youth too)
regardiess of his station in life, hasa
dignity and importance far greater
than a lower animal. It remains your
full duty to reniat anything that may
keep you away from the struggle for in-
dependence. anything like economic
conscription, corruptive education.
“minds and hearts” winning program:
mee, etc.

My beloved youth of Namibia, do you
agree with me that the strugglo is over
the land in the first place? The im-
perialist governments are not in-
terested in Namibis because love
the Namibians They certainly donot
love us but they just fell deeply in love
with the land Namibia because she 1s
very rich. Now they are raping our
motherland. America, Britain, West
Germany and many other European
countries are more interested in
mineral resources our land produces
and not inthe Namibian people.

The South African soldiers and police
killed many Namibians because of the
land not because Namibianscommit-
ted any sin Tho youth must be aware
of this fact that they must struggle, not
for a sce of bread or a loafofbread, but
for the whole bakehouse. We muat free
the whole land of Namibia All evil
powers of colonialism and neo-
colonialism must be resisted. Col-
onialism is violance - oppression is
violence neo-colonialism isbribery or
betrayal which is also violence ands

these must be resisted. To revolt

does not mean cuy.mitting violence as
oppressors tendj.o put it. We revolt

Namubiana, stand upaod fight for your
rights - your country is your rights

Letusbe vigilant and not be confus
ed by what I call ‘rumours of peace”
and stop the genuine process of the
struggle for freedom Some of us may
say: let us stop a bit and see what will
happen. | say no, because to stop “a bit”
while there is nothing really achieved
is hike putting a horse behind the cart.
Let uscontinue the struggle untilall
uur dreamsand visions become a reali-
ty -a free united Namibia.

Thisstruggle needs a young person's
prayer, mind, brain, energy. blood, tear
drop, and courage in order to achieve
freedom in totality. Thank you com-
rade H. Ya Teivo; you have spoken the
see ete ne
that the “struggle is long and bitter”.
Thank you, certainly, Namibia has ber
own prophets.

Victory is surely coming. It doesn't

tiality of your resistance to their evil -

alt,

because thore is a violation of rights

because we want to be free. Young .

matter how, it is the youth's rote to

lr rw mem woe ee
make it come.

WILLY MARY AMUTEN YA
PO BOX 272

WINDHOEK 9000

Tasting freedom",boycott at the same time,WINDHOEK 9000Tasting freedom
19880819,19880819,peace,Peace.19880819_page_1.txt,1_2,"On role of Koevoet

LET mecomplainabout the atrocities
allegedly committed by Koevoet or
SA DF. On Monday 18.7.88 at midday,
at least six Casspirs allegedly ap-
peared at Oshandi village in Eenhana
vicinity. Mrs Lucia Muleka ($6), wife
of later deceased Neghipityoova at
Oshandi, wason her way to fetch water
from a nearby well when one of those
Casspirs ran over her.

Without telling anybody, they
(Koevoet) picked her up and put her in
their vehicle then they drove back.
westwaras of the village. When the
family of Mrs Muleka waited forsome
information of whereabout their per.
son, they did not hear anyt hing about
her until on 26.7.88. On Wed nesday,
27.7.88, the family members started
inquiring about her in all hospitals
and later suddenly thdy found her cor.
pse in Oshakati State Hospital's mor-
tury. Nu more information had been
received at the time of writing this
letter.

The same had happened when on
Sunday 24.7.88 at 17h15(5h15) seven
Casspirs(wolfyand one Buffel alleged?
ly appeared at Oheti village, the
neighbouring village of Oshandi. They
came to certain cuca-shops inquiring
on the whereabouts of two plan com.
batants who ‘had been reported found’
in the same area. When those who
were shopping at those cuca-shops
answered that they did not see those
men, the Koevoet men started beating
people with butts and fists, kicking
everyone who was shopping; and it
didn’t matter ifit wasa very aged man
or woman.

Among those badly Injured were
Mise Maria Hamutenya (22) who was
told to lie down on the floor and beat.
tenon the buttocks with a palm stick:
Lucas Sheefeni(19)a studentat Haim.
bili Haufikiku Sec. School (Eenhana)
was beaten and left lying on the
ground; Miss Mbishi(31) who wag hit

in both eyes and she is still unable to
see.

’ @.w.e. § 21k.”
Among those badly injured were
Miss Maria Hamutenya (22) who was
told to lie down on the floor and beat-
tenon the buttocks with a palm stick:
Lucas Sheefeni(19)a studentat Haim.
bili Haufikiku Sec. School (Eenhana)
was beaten and left lying on the
ground; Miss Mbishi(3] )who was hit
in both eyes and she is still unable to
see.

Several other assaults committed by
Koevoet were reported in the same two
villages (Oshand} and Ohedi). On on
Monday 25.7.88 they beat Mr Nakale
Levi, a school teacher at Malangu
Primary Schoo! (Oshandi) while he
was busy lect uring. He was badly in-
jured and left senseless lying on the

‘ground.

Koevoet also Steal from shaps
without payment but fortunately, the
nation’s eves are open.

Most of the atrocities are committed
by the black soldiers While often white
soldiers sit in vehicles, looking at and
laughing when black soldiers beat
their own people. Therefore, | would
like tosay especially to black soldiers
totake note and respond to the follow.
ing facts:

-itisnotthetime tocommit atrocities
to your own people:

“remember that those people apainst
whom you discriminate wil] remain
your own people, your fathers, mothers,
brother and sisters:

-there will no day when white soldiers
will truly love you black Koevoet
“itis time for you to throw
uniforms:

- leave the SA regime and let us unite
together in protest against SA regime
totuste the fruits of peace, nationhood.
national unity, human dignity and
Justice

To my beloved XN
hke to say to be
US TAI86 UpoUur
they do to us.

Then let uscall for Resolution 43
be implemented reht now!

4

away your

amibians, | would
sHentis a crime, so let
Voices about whatever

Hh to

N. yaWALEYKUNYF
P O BOX 822

ONDANGWA 9000",On role of Koevoet,P O BOX 822ONDANGWA 9000
19880826a,19880826,peace,Peace.19880826a_page_1.txt,1,"Reply to Kavari

ALLOW me tocomment on the letter
which appeared in The Namibian of
August 05, under the heading
“Pallacious’ written by V T Kavari.

I've been present al the Nanso con:
yrcsses since 1986¢ second congress) up
to this year with the fourth congress.
where I've experienced a spirit of
brotherhood.

What I have observed is that after &
speaker has delivered a speech, oppor:
tunity was given to the house for
discussion, questions, correction, ad.
dition, clarification, comment, etc.

I believe this was done so that with
the departure of the congress no com:
rades could go to their respective
places with unsolved problems as it ap
pears to be in your case.

I'm just wondering whether you
never got the opportunity to air your
viewsand to gopersonally tothe NEC
Members, instead of doing it in the
newspapers and to create a tasteless
spirit among the students, which 1s
totally unnecessaFy.

If you were at the congress you will
remember that comrade Shihwamen!
was the last person to clarify on this
issue. |

He explained that people have to
make the difference between 4 pro
gressive parly and a liberation move-
ment. He went on saying that pro-
gressive parties are mostly concerned
with ethnic issues, while Swapo which
‘sa liberation movement, is aimed at
liberating all the peace loving people
in Namibia irrespective of their col-
ours, ethnic groups, etc.

This is a fact that we, in Namibia
have to accept that Swapo is the only,
only armed movement that isfighting
(uniess, a8 Shinwameni said, “there is
another armed movement that 1s
hiding underground’)

Whatcomrade Steve saidat the con-
gress on this issue was positive and I,
with the majority accepted it, although
you differed as you said, in your letter.
Of course, minorities always differ!
That we have learned from history in
this country.

Lastly, let the truth not hurt ua,
please!

NESHANIT A ANDREAS
PO BOX 919
QBHAK ATI 9000",Reply to Kavari,REASPO BOX 919QBHAK ATI 900
19880826b,19880826,peace,Peace.19880826b_page_1.txt,1,"Tell the truth :

ALOT of: confusion is dsliberately be-
ing created about Resolution 435.The
only way todemystify the said Resolu-
tion is to publish Resolution 436, the
Contact Group's plan for Namibia and
other subsequent documents for all
and sunary to see w i i

sddreesed.” | hat is being

The honourable Administrator
General is adding to the confusion by
repeating issues that were long since
dealt with. Are his pronouncements
aimed at shipwrecking the present
negotiations, or are they an indication
of South Africa’s unwilling participa-
tion in the talks?

The question of the socalled ‘UN par:
tiality’ was addressed to the satisfac.
tion of the SA Government from 1978
to 1982. South Africa wae satisfied to
such an extent that at one point the SA
Minister of Foreign Affairs went on
record saying the “Cuban issue’ was
the only obstacle to the implementa.
tion of Resolution 435.

It is however, important to state that
itis not only the UN that must be im.
partial, The same impartiality 18 ex:
pected from the office of the Ad.
ministrator General. Both the Special
Representative ofthe UN's Secretary
General and the SA representative -1n
terms of 436 - are meant toobserve im.
partiality during the implementation
of 435.

| It is thus quertionabie:

“! for a South African Government

representative to tell Namibians who
their enemy 18, thus pushing them to
unite. IsittosafeguardSouth African
interests? Would anybody whoclaims
to be a true Namibian really want to
be directed by a South African Govern:
ment official in his aspirations? This
is ample proof that the AG really can-
not lay claim to impartiality.
(] what about South Africa’s support
for the socalled internal. arties, both
moral and material? Wil that stop or
would be have another financially

-up Muzorewa in Namibia, at-

tempting to win the hearts of Nam.-
bians - with money?
[ what about the impartiality that —
needs to be shown by institutions like |
SWABC radio and television; by the
Post Office? What steps is South Africa
taking in respect of this? We cannot
forget the non-availability of
te andtelexes for the Patriotic
Front at the time of electionsin 1980.

The double talk: peace and in-

dependence on the one hand and a

of obstacles in ts road to peace

ndependence- to more con:
anon More important, it makes it dif.
ficult to believe that South Africa ia
and honest about itsintentions

ve Namibia.

vone last hint: 4 435-alection Is one
on that money will not be able to",Tell the truth :,that money will not be able t
19880902a,19880902,peace,Peace.19880902a_page_1.txt,1,"ater ree es tel Pla Mee Pi eae | a Tl le lle , . - oe oo , 4 B
; ; ~ . aoe are ner 1% 4 aM . MEP ths vt ni ’ iv
ate , tt "" | ln aye he ih hh , . ee i"" ibe : { ""
at i ity | .. 4 ath: fe ou I Se dh {4 4, ie pt Lo ih, ‘ . in a
a ; 4 Pat) ‘ . >
iw mf —<_ - eace y:

on

poe ae mie ete Wty. . y

RE is another sfde tothe story of J
the socalled “Ten years of peace in East
Caprivi’ (The Windhoek Advertiser,
August 26). It has not had ten years of
peace as Brigadier Gert Nel suggests:
it HAS been ten years of humiliation
and intimidation.

Iregard this report as an attempt to
invalidate the very successful Swapo
rally held in the region on August 20,

as wellastodiscredit Capriviansin the
eyes of fellow Namibians. Brigadier
Nel’s tong report on the socalled ‘peace’
is mere propaganda.

Leaders have been intimidated and
harassed by the SADF and its counter-
part, Swapol, formerly SAP. The socall-
ed ‘leaders’, as claimed by Brigadier
Nel, are instruments used to further
the prevailing status quo. The tradi-
tional leaders are merely the
equivalents of the Katjiuonguas and
Matyplas of Namibia.

As regards what Brigadier Nel calls
‘cooperation’ between the army and
civilians, I have the following to say:

* intense psychological war is at work
in the region; 7

* the people do not admire the SADF
or SWATF, because it is not their army,
but South Africa's, The civilians may
‘cooperate with the army because they
need to survive; but itis not out of their
own will. Their fear is legitimate.

The bitter irony behind the creation
of 701 Battalion is that most young
men have joined the army as a last
resort. The rate of unemployment in
Caprivi is so high that people are left [
with two major options: to join the ar-
my, undesirable as that is, or become
a teacher. |

The SADF and Swapol have repress-
ed any sign of protest so that may give
an illusion of ‘peace’ in the region.

Regarding Enok/FNDC, this com-
pany may be credited with
monopolistic and exploitative prac-
tices in the region. It is notorious for
paying low wages, and they are cer-
tainly not contributing to any develop-
ment worth mentioning

The SWABC is nothing other thana
mouthpiece of the interim government
and ita masters in Pretoria: It is also
used to disseminate the kind of pro-
paganda which Brigadier Nel
Breeden Ne |

ier Nel should not be aoam
The schools boycott may toed
Caprivi; the latter is not an isolated
island where we do not see or feel the

pain of our brothers and sisters
; ! |
at ihe

hout the country.
pe is anti-Swapo as

) ha foerdofendanee ote

atigaily of August 90? |

a aa
nal",iw mf —<_ - eace y:,aily of August 90? |a aana
19880902b,19880902,peace,Peace.19880902b_page_1.txt,1_2,"For the records

[Tis high time that Ptry te put the
records straight and clear up some
nusunderstanding. Since the schoo!
crisis started in June, our school has
been the focal pomnt of boycotters and
Ht wasinthe lime hght of newspapers.

Strangely enough, nonews editor at-
tempted tointerview me for first hand
information [ must admit that
whenever vou are under constant
pressure from both sides, you tend to
blunder

The Namibian must not fall into a
trap of distorted reporting, because it
ig internationally credited for its objec.
tive reporting.

It was reported in The Namibian
how the principal of Secondary School
Katuturacalled inthe police toarrest
the pupils. [t was further reported that
the pupils were disappointed by their
principal's actions.

In the first place, the principal did
1 is how it is done at all schools under
these situations. ‘According to your
report, pupils were disappointed at my
actions. Those were not my actions.
But I was very much disappointed at
the behaviour of my pupils, because
they did not ask the “foreign” pupils
not to use abusive language towards
me.

I did not and do not deserve that
treatment frompupils,andthehonest |
pupils of my school can testify this. =
wanted to address thecrowd but seem.
ingly the only response pupils know ig
“Down, down and once again down”,
clapping handsand dance-running. To
my shock and surprise, “foreign”
pupils took the fire brigade hoapipers
chased me away with water and stones.
Even my pupils who participated in
these actions did not even try to stop
the others from doing it.

The police are on patrol all over
Katutura and more especially around
our school because you made it a soft
target in order to either discredit me
or to put members of my staff under
scrutiny, and they can see for
themselves what is going on at the
school. Why don't you give all schools
as tough a time as you do with us: why
do you concentrate on two or three
schools only? Do you have some
motives or are you bribed to discredit
some schools?

As president of NAMTA (Namibia -
Teachers Association), I want to
reiterate my organization's point viz.
that we do have understanding with

- most demands, but we can't condone
endless boycotts. We admire those who
continue with it but salute the others
who want to continue their studies.

Tocometothese ‘foreign’ pupilson
our soil - it is unfair that they leave

. their schools in peace and come now
and again toharass us. Those who say
] gave away thechildren have toreason
realistically because] readthenames —
of my school pupils, and those who re-

_ mained were not of my school. And how
can these “foreign” pupils expect me
to “protect’’ them when they gave me _
such rough treatment by shouting me. |
“down”, by wetting me, throwing —
stones, and inaulting me for things 1 |
did not deserve or commit.

Let us havea direction, let'us listen

to. one another and let us rei
adults. We a ne
_ tlshoalthy

butit is.

Hak
ll

ou af | WROD, Wera(enier alee
: i I acon. il: y {] STE {
ae, W oh ‘ ;
“ Wale a 0

b
Ni

hy } |
""4 ii Mt i ’ Ti mt iy renee A i as 4!
AEE TR AR A AR Yb
ee ‘ PA te; tot 4 "" i u 4
. pi eietatiterthy fii q ! f ft

it: “ § it

""",For the records,"it: “ § it"""
19880916a,19880916,peace,Peace.19880916a_page_1.txt,1_2,"a Unite!
DEAREST fellow coutrymen and
women, ] urge you to unite and Support
your movement Swapo to the fullest ex.
tent, no matter what the enemy ofour
people may think.

This moment isathresholdtothe im-
plementation of Resolution 435 and
subsequently to the independence of
our country. Namibiana, like any other
nation, must show their unity, to fight
hard inorder toeliminate colonialism‘
and slavery as well as racial
discrimination and exploitation of
man by man in our land. Our people
should be on the look-out for the
enemy s tactics of disuniting us.

We must stand firm on our way to
freedom without wavering, We do not
have tolet ourselves be stoopes where
the enemy of our people can use us to
fight against our own people and
freedom of our country.

The racist government has so many

plans and tricks for destabilisation.
We must be prepared to defend our
would be sovereignty and hard-won
independence. We must not allow
banditry to take place in our free
Namibia.
We must be prepared to develop our
country in order to have enough food
for our people, enough shelters and
good communication systems
throughout the land. Peace must
prevail in our land after our
independence. 7

We have to live together aschildren
of this beloved land Namibia. We must
also be prepared for hard moments
ahead of us. The racists in Pretoria
have never been honest and cannot be
trusted. We have seen the horrors they
are Causing inour country until today.

Many lives have been lost, many peo-
ple have gone missing without trace,

many families have become childless
and many children have become or-
phans. All such horrific and barbaric
acts are committed by the raciats and
their followers. ,
Beloved nation, we have ian ished
for too long in the hands of apartheid |
and colonialiam, so let us break the |
barriorsoftribaliemandregionaliam. | —

) ua be prepared to build a non-racial ""

!
‘ ! t
j f geovernmer 4! a ee aa re
tye, of a ael ait q °° . a pt Io, : 4 I ,
a FAL
. . ; 5 nay ay 4 illu:
Swapo of Namibia. Peace-loving na-
tions are proud of us because of our
bravery that we have demonstrated,
and continue to demonstrate, to our

enemy.

THOMY KAMBULU KA
LYAK WATA

HARARE

ZIMBABWE",people may think.,HARAREZIMBABWE
19880916b,19880916,peace,Peace.19880916b_page_1.txt,1,"Peace not bullets

ALLOW me to inform you that
everybody says they want peace not
bullets in southern Africa. But words
are not enough. Action and Resolu-
tion 435 are needed urgently.
Racist South Africa is primarily to
blame for the havoc in the region of |
Namibia. Let South Africa withdraw
from Namibia. They must stopsuppor-
ting Unita bandits. And the gang of
puppets, the so-called Swapo-D, Canu,
DTA ete and South Africa must cancel —
all apartheid laws. We need peace nop
bullets from racist South Africa. = |
Ido not promise a perfect peaceafiar

all of these things are done, but some |
major problems will peers | ke pion |",Peace not bullets,roblems will peers | ke pion 
19880916c,19880916,peace,Peace.19880916c_page_1.txt,1,"Words of passion

WE FACE an enemy that is deep-
rooted, an enemy entrenched and
determined not to yield. Our march to
freedom islong and difficult, but both
within and beyond our borders the pro-

spects of victory grows bright.
The first condition for victory 1s
black unity. Every effort to divide

blacks must be vigorously repulsed.
Our people must be united into a
single, massive and solid wall of
resistance of united mass action. This
isnot the time for the luxury of disun)-
ty, we must close ranks at all levels, and
differences must be submerged to the
achievement ofa single goal which is
the complete overthrow of apartheid
and racist domination.

The revulsion of the world against
apartheid is growing.. The world ison
our side, the OAU, the UN andthe anti.
apartheid movement continue to put
pressure on the racist and colonial
rulers of our country. Every effort to
isolate South Africa adds strength to
our stuggle. At all levels much has
been achieved and much remains to be
done, but victory is certain.

We must look beneath the veil of con.
gstitutional formulas and deceptive
phrases to see the face of apartheid. the
rattling of gunfire and the rumbling of
Hippo armoured vehicles

South Africa, Angola, M{zambique,
Namibia, Botswana, Zambia, Lesotho
still have to shed blood to defeat the last
bastion of oppression and blistering in-
ferno of racial hatred.

In the name of all strugglers, de.
tainees, the banned andexiled, I wish
to share my deepest sympathy. My
bleeding heart is with the hereaved
families. ] thank them forthis priceless
sacrifice. Let it be known that the op-
pressed shall be free, the bars of the
prison shall be broken, the people have
mounted up with wings like an eagle
because they know that the end of op-
pression is at hand, our moment has
come, we shall be free and peace shall
reign.

Amandla Ngawethu, the struggle

continues. So comrades, unite,
mobilise and fight on.
Between the anvil of united mass ac-
tion and the hammer of the armed
struggle weshallcrush apartheid and
white minority racist rule.

Don’t surrender and compromise
because people united shall never be

defeated.

' aa”, .
cise |
cay shh bl

muatiol u a | Bane
a ms LE : “Aa Hy lt . ape! a je

at re Orne ye Wd em Pt tht ae se odiat Ba} Peete",Words of passion,a ms LE : “Aa Hy lt . ape! a jeat re Orne ye Wd em Pt tht ae se odiat Ba} Peete
