id,date,theme,name,page_id,content_v3,potential_heading,potential_note
19910607,19910607,tax,Tax.19910607_page_1.txt,1,"to spend a great deal of time in
the National Assembly discuss-
ing the details of bills which
seom of little importance to

| the Namibian people.

Once again this seems to be
a tactic to prevent our elected
leaders from concentrating their
time and energy on the issues
of imortance to the people.

You need only look at Nica-
ragua to sce how democracy

_ can be used to remove a popu-
larly elected government.

|

The technique is to prevent

_ the Government from carrying

out its major election prom-
ises.

This is the process that is
currently taking place in
Namibia and the target is obvi-
ously to create acnsis of con-
fidence that will produce a poor
result for Swapo in the regional
elections.

I appeal to our leaders not to
be fooled by bureaucratic de-
lays, but to push forward swiftly
with the policies that secured
them their election victory.

CONCERNED
WINDHOEK

‘Special’
branch?

IN THE Namibian police we
have what is called a ‘special
branch’. Though I know the
meaning of the words “spe-
cial’ and ‘branch’, I fail to
understand what type of job

they are entrusted to fulfil by
the Government.

I would like to ask both
Minister Hifekepunye Pohamba

a or aL

¢ve what the job of the ‘special

branch’ ia?

The ‘special branch’ as I came
to know it, has a history which
is wellknown in this country.
[tis known because ofits noto-
riety, something like that of
Koevoei. Yet today the ‘spe-
cial branch’ continues to exist
and is the more privileged
section of the Namibian po-
lice.

Formerly they used to inter-
rogate captured guernilas, spy
on Swapo and quell Swapo

 mectings. What is their task

now? To quel) what? To pro-
tect the state? Have tncy changed
colours?

All you see now ts these
people driving their Ford Sier-
ras and Landcruisers in the
streets of Windhoek and other
towns.

It seems that they are not

, affected by the recent circular

of Deputy Inspector General
Andima which prohibits any
police car to be used for pn-
vate purpose £.

I, as a member of the Na-
mubian police, and a taxpayer,
am not satisfied with the fac.
that this ‘special branch’ stiil
exists.

If its continued existence
cames the approval of the
authonities, then its perform-
ances must be reviewed and
amended or terminated if their
job has ended.

The hard-working uniformed
members of the police walk
many kms in distance to work
and home, while those elite
policemen pass them by in their
Landcnuisers.

What are they doing that is
#0 important that they are even

allowed to park their cars at
home?

T BENTE
TSUMEB",seom of little importance to, cars athome?T BENTETSUME
19910703,19910703,tax,Tax.19910703_page_1.txt,1,"Oshakat! bealth

wO6rker At Oshakati
and I am not
pleased by phe way in which
the Directgf of Hgalth handles
things the Ls eel that there

is nepotisyy hengnembers of
the wo yhok fe selected.
I Sery ANZ Cc be-
eA fay vacanl
7 0% emt it seems
N Mis persoy chooses foends
tofilithe vexcancies
Kie eqhest the ffegfle con-
cemedfo senda cpmnussion
of inghiry yinvefigate things
heyé. Tre as€ people’ who
72) 6 maupfain Rt sjAtus quo
af not nAke Any anges.
We
the nageh without

vour. Those |
act now ano/iog

I a
StatéHoepits

Or fa-
tony should
intofms mati

K SHININGOMBWA
OSHAKATI

On married women

] WOULD like to raise some
questions concermng the treal- |

ment of mamed women.

We marned women have
problems with the way in which
we are treated by the state
services. | am mamied with
four children, my husband does
not work at all. My salary is
meagre. I went to apply for
medical aid but was told that if
I would like to apply, I could

apply in my own right, but

MAO CNSare WwW ANE

could not register my children.
I was told that the children
should be registered in their
father’s name. I do not know
how he can do so, since he is
not working.

I beg those in authonty to
consider some of these prob-
lems and act accordingly. |
also find some state regula-
tions are very rigid and inflex-
ible.

We as democrats in a socal-
led democratic society should
allow some exemptions. It is
not good enough to say that
you are married and have to be
taxed heavily even though your

husband 1s not employed. They |
must bear in mind that women |
are sometimes the breadwin- |

ners.
KALOLO
OSHAKATI

On Stoyenia
SLOVENMA is-faf away from
Nang Md few NMnibians
wil have heard name of
this Yugoslay”an province
before the ofrrent cpsis. But
the situated thepefS vefy similar
to what NamubiaAuffered in
the past. AftesAVorld War I,

Slovema, a former Austnan
colony, voJAntanily joined Yu-
goslavia, not too different from
what happened in the then
German colony of Sguth West
Africa. But just likg Namibia,
Slovenia was 0 exploited
by the central goyermment and",Oshakat! bealth,by the central goyermment an
19910729,19910729,tax,Tax.19910729_page_1.txt,1,"- eer SN.

ee nt ere aetna

ta eet neor! vans oneness seemed vate AAT Dat OE
a. een atone .
centr 61 LE rime as oes cami cnr ous Pere eee cle

Namib 5 jaly 1991) of
the Ministry of Transport and |
Works’ intention to start wid-
ening the road to the airport
within the next few weeks. I
was under the impression that
the government didn't have
money to throw around!

The report states that “the-
road improvements will knock
time off the tedious journey to
the airport”. Are we, as a de-
veloping country, with a des-
perate shortage of fundamen-
tal facilities such as schools
and hospitals, really able to
justify spending millions of
Rands merely to relieve a few
privileged people of a little
frustration?

It is interesting to look care-
fully at exactly the sort of time
that is going to be saved by the
road improvements. For the
forty kalometres from the
Windhoek city limits to the
airport, the youmey takes 30 |
minutes at an average speed of |
SOkm/hr. Were improvements
to make it possible to dnve at
an average speed of 1OOkmY/hr |
the journey would be reduced |
to 24 minutes.

A much cheaper solution to
the problem of getting to the
airport on time would be to
leave home six minutes earlier
than usual.

I] am sure thal the argument
will be raised that a widened
road will also be a safer road;

- that in the long run there will

be fewer fatalities. Although I
don't believe that this ts even

| necessarily going to be the case

(three lane roads have in many
cases been shown to be the

| moet dangerous of them all) I
feel that improved safety is not
| a good enough justification in

any case. At the rk of sound-
ing callous, ] would say that
the number of lives that could
be saved through }

educational and medical te

Hi pple rec ye ya
; 10 f, nae |
H| | ie

li

iF nek a owe nh pF rd mil

Me ih ee

fo ‘an sal i it 3 ) : 9

ate he i ani sha hy

i ; hi 1 vi ils",- eer SN.,ate he i ani sha hyi ; hi 1 vi ils
19910805,19910805,tax,Tax.19910805_page_1.txt,1_2_3,"Finance replies

Reply to the Rev. S J Titus’
letter in The Namibian, 3 June
1991, and the letter by Mr Johan
Pretorius of Keetmanshoop
published on 12 July:

Firstly, the letter by Rev S J
Titus stated ‘‘that the Honour-
ner

able Minister of Finance and

tis fellow members of the
National Assémbly do not pay
tax on their large incomes”’.

Members of the Cabinet and
National. Assembly are NOT
exempt from the payment of

income tax on their salanes

and fringe benefits, and this
statement by the Reverend
therefore has no substance. Only
a marginal portion of the sala-
ries of Cabinet members are
exempt from income tax, which
must be seen in the light of the
services they render in the
fulfilling of their duties and
ultimate responsibility to the
Republic of Namibia and its
people.

The letter by Mr Johan Pre-
torus from Keetmanshoop
states that he fully agrees with
the views of the Reverend Th-
tus and the above answer to the
letter by Rev Titus would there-
fore also apply. Mr Pretorius,
however, goes further and cnt-
cises the current income tax
system, mainly in respect of
the tranferability of abatements
between working spouses and
the lack of tax fences for those
taxpayers deriving mcome from
more than one trade.

The transferability of pn-
mary and children's abatements
must be seen as a compromise

between the system of com-
bined taxation and separate

taxation. Before March 1 1991
working marned women were
taxed on their income after
allowing anexemption of only
R1 000 while her husband
enjoyed the full married and
children’s abatements. The new
stem, whereby the married
anu children’s abatements are
divided equally in the case of
spouses earning taxable income
y from each other,
is therefore more in line with
Article 10 of the Constitution
of Namibia.
Mg Johan Pretosnus criticises

rere -queapring aes
OG ee
_ Article 10 of the Constitution
of Namibia.

Mr Johan Pretorius criticises
the present situation whereby
individuals having two or more
trades can, in some cases, off-
set business losses against their
salary income. It seems that
Mr Pretonus is in favour of a
system of socalled ‘‘tax-fenc-
ing’’. The introduction of such
a system will obviously neces-
sitate drastic statutory amend-
ments. Suffice it to say that
such a system will in general
lead to unjustifiable interfer-
ence with private enterprise
and the economic effects of
this could be more harmful
than those of the present sys-
tem. Mr Pretorius’ concems,
however, are noted.

To conclude, as was indi-
cated by the Honourable Min-
ister of Finance, Dr Otto
Hernigel, during his main
Budget speech this year, the
administration of taxation in
Namibia will be decentralised
in the very near future, so that
those Namibians living and
working in the south, will be
_ Drought ‘closer’ to Windhoek,
facilitating the process of
communication.

G GAOSEB
PERMANENT SECRETARY
MINISTRY OF FINANCE",Finance replies, SECRETARYMINISTRY OF FINANC
19910819,19910819,tax,Tax.19910819_page_1.txt,1_2,"Please payus

THE Pian pay-out problem
needs to be solved, and the
Government should by all
means try to do this. We know
there is not enough money for
all the people, but something
can be done. People are con-
. fused when the Minister of

| Information and Broadcasting
emphasises that those who were
not registered in September,
October and November last year
will not get paid.

I personally did not register
at that time, but it was not my
fault. Iwas ina Swapo mission
at that time, and I arrived in
Namibia from Zambia in De-
cember 1990 while the regis-
tranion count had stopped in
November.

When we arrived in Namibia,
we were taken to the Grootfon-
tein army base and we stayed
there for a few days and were
later taken to Windhoek for an
induction. But the programme
failed and we were told to go
back to our families and wait
to be called. Up to now none of
us has been called. We want to
| ask the Minister whether we

are to be blamed for late regis-

tration in these circumstances?

We stayed behind (in Zambia)

because we were ordered to

and not because we chose to.
Please, Minister Hidipo, try
to understand our problems.

We appreciate the programme

set up by the Government for
_ some of the former fighters to |

“be integrated into the develop- |

ment bngades, but it will not
accommodate all ofus. Then if
we are trained, we are still not —
assured of jobs. Look at all the |
people trained in formerGDR, |

_ en eae ee nn ee Se ed

ee
a ee eee

_ may be the same story for us, |
. nme. |
| , : |
ii ’ rid ae nal oh “ye Tal)
\ eee 't prt | poe ll i
it vst ubtel AE lt
| Apts my yi inte :
can do something with it. All
the ex-Koevoets and SWATF
members received their pay-
outs with no problems - at least
let this apply to Plan fighters
too.

In other countries, people
make special programmes for
special problems. Like what
happened in Zimbabwe a few
years ago when they faced a
problem of schools. There were
many children in schools but
not enough to pay the teachers,
and so they increased tax for
those civil servants who were
getting high salanes and em-
ployed teachers to add to their
total number.

Now we have businessmen
and churches and other organ-
isations in our country - why
can't some of them contribute
to the development bngades
so that people can get some-
thing. Also all ex-Plan mem-
| bers must get paid out. What is
| causing conflict is those people

who know that they do not
qualify for this money because
: Chey. ait pot register for one or
another reason. bo vail

“g w He oe ua "" fal ' , 1 a \f "" 7 3 |
@ ROOTFO NTEIN'
ie eT

i i AE ail",Please payus,ie eTi i AE ail
19911016,19911016,tax,Tax.19911016_page_1.txt,1,"Police taxis?
ALLOW me, as a taxpayer, to
air my grievances to the pub-
lic, and especially to the Min-
ister of Home Affairs.

Since independence I have
noticed that policemen don't |
do their duties properly any-
more. We as taxpayers are |
confused by the manner in which
police vans are used. They are |
now acting as taxis between —
Khomasdal and Katutura and
police are transporting friends,
and girifnends, from mghtclub
to nightclub, especially from
the following places: Club
Thniler, Pamoda, Namibia Nite
and Suidwes Cafe.

People who lay charges wait
from between two to five hours
because they are told there are
no cars available, but in the
meantime they are being used
as above.

In this case I see that the
police are exploiting the tax-
payers, myself included. I think
itis better to employ 10 police-
men to do their duties properly
than to employ 100 who ex-
ploit the taxpayers.

It is far better to use police
cars for people who call for
help instead of sending them
out todo taxi jobs. Think about

Our taxpayers money please,",ister of Home Affairs.,"out todo taxi jobs. Think aboutOur taxpayers money please,"
19911030,19911030,tax,Tax.19911030_page_1.txt,1_2_3,"After the action

WE hear a great deal about
‘affirmative action’ - but do
we ever look back after the
action and judge the results
thereof? For one thing is clear:
It never stops increasing the
mumber of employees and
inventing new (often superflu-
ous) functions in our civil serv-
ice with little attention paid to
qualities such as productivity
and effectiveness of purpose.
We seem to believe more and
more in numbers and pay less
and less attention to the func- |
tional and productive parts of
the service.

Hail a free press! For, if |
had to tell the relevant minis-
ter what I thought of the pro- —
duchvity of some of his staff
members, he would surely have
censored me if he had the power
to do so. One thing is certain:
no private business has a snow-
ball’s chance of survival in
hell if it employs the number
of ineffective and unproduc-
tive owkrers that the civil serv-
ice appears to be content with.
Any private business will go
bust and have its doors closed
even before it has a chance to
present its Board with an
‘additional budget’ to conceal
its mistakes.

We are now running at 25 to
1 - that is, for every 25 souls
living in Namibia, from cradle
to grave, there is one civil
servant lurking in the dark. | |
Perhaps the secret aim is to | .
achieve a 20:1 orevena 10:1 | |
situation whentheentirecoun- | |
try will be one big civil serv- |
ice, with no outsiders to tax for
st.

see

productivi and effectivencss
and not 2 numbers. Sheer
numbers would tend to obstruct
rather than streamline; leadto | |
‘bureaucratic delegation’ (that |
is passing the buck) ratherthan | |
prompt execution: create red

tape within red tape - & busi-
ness to organise -. Oat al

sto solve |
Quickest way oe gum

(
Surely, the solution lies in | |

——S lO —_ i -_—— et eel

ae ° e 4 . '
4 “5 ]? ees ee ene yard iJ igs gat |S: oor :
; wi bbe) ome 8 - a ee
ins palevels: REE | OF
5 a . . X : “ U
Et¢: . > . iA Sard b act Mare wel Fes aaa ee 2 |
i nef sete? ageelp ca a we |:
. POMBE RD FE we | p. : tae oo
. ; . ro ‘ 3 . re
. (ok - ° _ Jt Py eddy wer an * f Vir gases Ves UF
CEE Ta av ae Las aC OL SM SFO: B.
POM ae Me ce RS
. a . oo oy. te FI Whe .

~
=F fat
emete.. ‘
ae

foro,
i ae :
We are now running at 25 to
1 - that is, for every 25 souls
living in Namibia, from cradle
to grave, there is one civil
servant lurking in the dark.
Perhaps the secret aim is to
achieve a 20:1 or even a 10:1
situation when the entire coun-
try will be one big civil serv-
ice, with no outsiders to tax for
if.

Surely, the solution lies in
productivity and effectivencas
and not in numbers. Sheer
numbers would tend to obstruc! |
rather than streamline; lead to
‘bureaucratic delegation ' (that
is passing the buck) rather than
prompt execution; create red
tape within red tape - a busi-
ness to organise a business.
Quickest way to solve that will
surely be to reduce the num-
bers AND to improve the ef-
fectiveness of those who re-
main.

Who will be the judge of
productivity or effectiveness?
The relevant Minister or his
Permanent Secretary? And are
they qualified for the job?

Even so, I would still be
inclined to take a chance with
the Minister and his Perma-
nent Secretary (particularly in
the tecth of a conservative,

Oe d

- ~—an—ene,
a ,” —. aah, —_—* oa —

= ss Sh fe

oe

ree Se ae

ew |

ee-ereerng ma

. i bout ty ana PANN
“cheat Te dana th Sh Tate tt all cde
any case, as the y's multiply,
the need for the x's rises again
They must after all organise
the y's.

Far better for the
and for all its people will be the
creahon of worthwhile employ-
ment in the private sector, by
‘affirmative action’ in reduc-
ing taxes and creating attrac-
| tive investment opportunities
| > with the least possible finan-
_ cial burden in a civil service
_ reduced to a streamlined, nghly
' effective, highly productive
' machine of government. Por
| this job we need a competent,
cold-blooded surgeon. The
_ majority of those that will leave
_ the service will then be accom-
_ modated in a thriving private
- sector.

The aforegoing paragraph
should be the real affirmative
action: the better life for all.
The short-term solution of

increased numbers will reap
the bitter harvest of discan-
tent. For how long must we
bluff ourselves that the future

melanin tle gy tam ee ms ee eres cm __

Re en CT wen see oie oe TEN

cone",After the action,Re en CT wen see oie oe TENcone
19911106,19911106,tax,Tax.19911106_page_1.txt,1_2,"On education

ALLOW us this opportunity to
air our views about the Minis-
ter of Education, Nahas An-
_gula, with reference to his
speech to Nantu delegates at a
- congress recently.
It seems to me that our
Minister is under the illusion
that all is well in his Ministry.
I personally feel he should
become more involved with
the problems besetting the
teaching profession, such as
the lack of facilites and ac-
commodation, rather than just
cniticising the teaching corps.

We all know that he was in
exile for 30 years and that the
situation in Namibia is new to
him. We do not blame him for
that, but in order to get his
pnonties nght he should at
least listen with an objective
attitude.

The past colonial occupa-
tion was known for its injus-
tice and discrimination (where
large amounts of money was
spent on education for whites)
and the imbalance is still in
existence. Isreparable damr
has been done and nothing
been done yet to restore ux
balance.

Comparing our meagre sala-
ries to those of the secretaries
in his offices one comes to the
conclusion that their attitude
is the same as the former DTA
goverment.

The status of teachers is
definitely affected by their
working conditions, low sala-
OBIADCS.

i ee ar rete

200 a seme

Comparing our meagre sala-
ries to those of the secretaries
in his offices one comes to the
conclusion that their attitude
is the same as the former DTA
government.

The status of teachers is
definitely affected by their
working conditions, low sala-
nies, unadequacy of the gov-
emment to provide sufficient
teaching aids, books, proper
schools and libranes.

Most of the teachers are also
parents - they also need cloth-
ing, food, have to pay for their
children at high schools and
hostels, and fees. As govern-
ment employees they get no
reduction in their school or
hoste! fees and don'teven kb:
the privilege of getting acce
tain amount of money tax free.

I think the Minister, when
he said that ‘‘humankind does
not respect beggars’’, should
Jook at himself: for years he
was a person in exile, a non-
person, a terronst in the eyes
of the South African Govermn-
ment and now he 1s a very
respected and honourable
member of society and Minis-
ter, thanks to the dedication,
fieldwork, organisation of the
teachers he tries to humiliate,
and who helped to ensure
Swapo’s victory in the Novem-
ber 1989 election. ,

I think the Minister should",On education,"ber 1989 election. ,I think the Minister should"
19911113,19911113,tax,Tax.19911113_page_1.txt,1,"SS ee Yew Sa See

Money for tribes

1 AM very unhappy about the

| Way money is spent by the
Government on issues related
to tnbalism in Caprivi. The
Govemment of the day is no:
aware thatthe Basubiais using
it to defend tribalism. On the
other hand, the Mafwe are left
victims of the tribal acts of the
Basubia, while the government
dangles its legs on the fence of
prospenty.

Chief Moraliswam should be
called to order by the Govern-
ment. And those who were
involved in the unconstitutional
inauguration of the chief as
Paramount Chief be disciplined
accordingly. The Basubia have
gone too far with their abuse of
democracy and now 1s the time
they should be given a lecture
to bang them tu their senses.

Much has been said about
the Basubia and the Mafwe arc
fed up with them. If the Gov-
emment fails to discipline them,
the Mafwe are bound to doit

The military and police were

_ despatched to Capnvi in the
name of mataining peace.
Recently the Basubia cheated
the government to say that
people are being lalled in the
Capnvi and that there were
many in the moruary, many
injured and many admutted to
hospital. Forces were des-
patched but found the claims
unfounded. What a waste of
laxpayers) monev The Bas.
ubia should know tha: this
money is supposed to be used
for capital projects to the ad-
vantage of Namibians and not
just one tmba: group. i call
upon taxpayers to condemn the
abuse of money un this man-
ner.

[In the history of Namibia no
chiefhas ever been made para-
mount over one tnbe let alone
another chief's temtory. Moral-
iswani 1s geographically not
really a chief because he lives
under the junsdiction of an-
other chief, and his advisors,
like Likando and Mwazi, should
make him aware of this.

The same chief should re-
member how his Khuta used to
punish the youth to impress
the Boers (Mayumbelo, Juluka
and Sampati are alive and can
bear this out); and the same
Basubia told the Boers how
pro-Swapo the Mafwe were in
the past. The opposite is now
taking place with the group

claiming that Swapo is theirs
and DTA is for Mafwe - what
double standards! J call on the
Govemment to intervene and
to call the two chiofs to order.",SS ee Yew Sa See, call the two chiofs to order
19911125,19911125,tax,Tax.19911125_page_1.txt,1,"- em a ON
-_ rn
a

_ LHAVE beea watching some-
thing from about midyear. |

Perhaps the gentleman bought |

the car from the Government,
I don't know, but this man has
had a vehicle, GRN 1262, a
brown Colt, at his disposal for
all this time.

I stay in the same vicinity as
hum and he has no private vehicle
but uses the GRN all the time,
even for his private affairs.
Back and forth from work every
day, weekends he goes totown
and does his shopping. Usu-
ally he has a few children in
the back seat during the week-
end.

Must we taxpayers provide
this man with a car? If this is
the case then we should give
cars to all civil servants. Is |
there no control over the GRN |
cars. Is there a system in this |
country?

|

Every weekend GRN 496
paints Khomasdal red. oung
groups with beer bottles are

packed in the back seat.
Petrol is so expensive and
the people who ride on the

-",thing from about midyear. |,the people who ride on the-
19920106,19920106,tax,Tax.19920106_page_1.txt,1,"enough for his family to eat.
The President is the long
root in the people’s revolu-
tionary culture of outspoken
courage and patriotic zeal. God
bless you as we also wait for
our share of the fruits of nde-
pendence. Lang live your name;
long live Swapo and long live
the workers and peasants.

HUDSON N’EBONGI
WINDHOEK

Only for
Windhoek

ALLOW me to air my views
about the Goverment funded
newspaper, New Era.

Before the newspaper was

all over the country.

When paging through
Era I see that it consists mostly
of happenings in Windhoek.
Why? Remember that it is
taxpayers money that is being
used. We as taxpayers want to

Recently there were demon-
strations in Tsumeb by women
agamst drug and alcohol abuse.
It was covered

rated the best. Then ] see that
the newspaper is not for all the

People but only Windhoek
residents. Please see to it that

In ees
want to hear Pe.
people are ~~
we pay R96 a year & ae

G MATHEUS
TSUMEB

Seal slaug
IT UNDERSTAND your oa
try is planning to slaughter tts
seals in 1992. I hope
will not go UOAG oe
is no nec
and I hops you will uabhi} witia
power topreven: “ff nae
ing. 3

In 1999 you slanghteahd
than 25 Op0 seals, r
babies, either by ok
spiking, f

a?- 2

oy De
""a eo.
a . .
eo

eh mig ot

Drations. As wats, as!
°don) of Dea I must",the workers and peasants.," wats, as!°don) of Dea I mus"
19920224,19920224,tax,Tax.19920224_page_1.txt,1,"Call for uniformity
PLEASE allowfme to g

my views to alycomers J

ANBOLINERE HIGHER
SCHOOL

PO BOX 1332
OSHAKATI

Support locals

INOTICE from the Windhoek
Advertiser of January 22 that
Telcom is going private.
Hopefully this will mean that
when placing telephone direc-
tory and yellow pages entrics

we can in future deal with a
Namibian company instead of
Maister Directories from Cape
Town. .

When I look at the amount I
pay each month for directory
entries and extrapolate that
across the board, it is apparent
that our directory and yellow
pages must be worth millions.
Perhaps the Postmaster Gen-
eral or the responsible Minis-
ter could, therefore, advise:

- Why a company which
operates from Cape Town and
which does not even have an
office in Namibia and which
does not employ Namibians,
bat send their own people up
from Cape Town for about two
months every year, have been
given this very hicrative con-
tract?

- Whether Maister Directo-
nes pay tax in Namibia on
what they carn here?

- If not, why not?

- If the contract is awarded
on a tender basis, with privati-
sation will the directly con-
tract be thrown open to tenders
from local businessmen who
can then éstablish an office
here, employ Namibians, pay
taxes and generally benefit our
country as a whole?

I ask these questions as it
seems that Maister Directo-
nes; have had this contract for
many, many years and it has
never been awarded to anyone
else.

With independence, we nast
now stand on our own two feet
and do away with foreign
companies who literally take
the money and run back to
Cape Town. We must estab-

lish local businesses employ-
ing local people. Giving the
directory /yellow pages contract
to a Namibian will be a step in

the right direction.

I look forward to hearing
what the powers that be have
to say.

JH ZWICKY
TSUMEB

Note: We regret that we
cannot send copies of the
newspaper to people who
submit letters to the editor.
Please ensure that you buy
the newspaper regularly to
see if your letters have been
placed. - Ed

Outjo racism
MOSS offGigls in the Mynici-

pality/ofOugjo are wh and
they /a ee bout

bGpal off idly’,

It“is hor inf for us to
continue d ok buckets of
Tt is inh bhihto exps
touch sgiyfebbdy els
Wea fAsfin low
and w
protecti
Municidalit

We
be reff :
no for ouf problems
We/do/not knoy if wo/are
independent - ppt if ye are,

beg we are not fyet We - Min-
istér Libertine 4 , please
do something/ybout this st
ation.
UNHAPPY WORKER
ETOSHAPOORT

Og ODOC Al",PLEASE allowfme to g,ETOSHAPOORTOg ODOC Al
19920304,19920304,tax,Tax.19920304_page_1.txt,1,"ing, he survives on rumours,
false expectations and promises.
I am convinced that the NUNW
are to be blamed to a great extent
for this sorry state of affairs,

because they in tum survive on
Te-active action and every minor
labour dispute is blown out of
Proportion by them - but where
are the achievements?

I appeal to the NUNW to
please become pro-active and to
start working with the qualita-
tive assets of your members.
Stop concentrating on the
shameful issues only, because
this makes your organisation
what it is - ¢ shameful one.

Thanks to Mr Mubita for in-
troducing the Namibian leaders
to their people in such frank and
open (although sometimes bi-
ased) manner, because jt helps to
understand certain problems this
country is facing.

R THIESSEN
OKAHANDJA

Still imbalances

1 WOULD like to register my
concern on the matter of Gov-
¢erament houses. The -state of
affairs conceming official ac-
commodation for civil servants
cannot continue as in the past.
Something must be done now.
The Honourable Minister of
Works, Transport and Commu-
nication, you are the only one
who can sec to it at this stage that
our people get what we deserve.
Justice must be practiced with
the allocation of accommoda-
tion for all civil servants. Blacks
are also civil servants and can
also live in these houses now
(which was not the case in the
past). Some believe it is still the
._-gpse because they serve as key

j-most of which are

country.

Comrade Minister, I am con-
vinced that you, as a freedom
fighter, have not forgotten the
imbalances in the rural areas that
are still as they were in the past.
Windhoek inclusive, there are
some houses mainly reserved for
white colleagues (obviously
those in a good condition) and
certain houses fit for blacks
only.

Comrade Minister, we would
like your Ministry to see to it that
the structures according to
which these housing committees
are established, be reviewed, so
that black observers be replaced
and whites be transferred to a
rehabilitation centre.

We need civil servants in our
towns who can re-shape the
status quo.

Officials in Keetmanshoop
even claim that some houses are
reserved for up to three months.
One wonders for whom? Offi-
cials in Rundu, Oshakati, and
Ondangua and other smaller
towns confirm their situation is
similar. I asked some black civil
servants why they didn't apply

for these open houses after they
had worked more than six years
for the government? And their
Tesponse was that they were told
there were no houses available.

If there is no response from
the Ministry concerned, I am
prepared to provide the Prime
Minister’s office with the facts
so that he can come to our res-
cue. We don’t necessarily just

want to replace white adminis-

trators with black ones, but we
would like to see the colonial-
minded whites leave.

Talso hear that whites are now
moving from old-fashioned
houses to newer ones and this
seems to be a strategy planned to
maintain the gap between the
privileged and the deprived.
Renovations are done on certain
houses at the expense of the tax-
payers and on an unfair basis.

~ mt

I hope people in the Tegions
will be encouraged by this letter
to fight the injustices continuin uing
in the different structures of our
government. Colleagues, guard
against injustice and save the
government to save the nation,

CONCERNED CIVIL
SERVANT
WINDHOEK

Student bursaries

TAM very disappointed by the
Ministry of Education and Cul.
ture. 1 am one of those students
in the University of Namibia
who wants to study further both
for myself and the development
and building of the Namibian
nation.

I have applied for bursaries
from the Ministry of Education
and Culture. They sent me a let-
ter of inquiry in which they
asked me to provide them with
Std 10 results, but at that time the
results were not yet released.
They then told me that they don’t
have the course I have chosen
although they had sent applica-
tion forms and booklets to the
school which stipulated the
course in question. Until today |
have had no feedback. I am at
present attending lectures but |
don’t know whether I will get the
bursary or whether I will have to
leave. My parents are very poor
and cannot afford the fees. The
fees, including hostel and meals
plus courses, are about R11 000.

Not many people can afford to
pay this sort of amount.

We students of the Academy
urge the government to consider
this matter. About two-thirds of
the students here don’t have
bursaries and are still waiting for
answers because they have ap-
plied.

We will go on strike unless
something is done.

UNHAPPY STUDENT
ACADEMY WINDHOEK

Note: Will letter-writers to the
newspaper please note that il
is not permitted to use official
envelopes and official stamps
for their private purposes 17
order to avoid payment °
postage. These envelopes shoul:
be used strictly for officia
Ministerial correspondence
There. is a fine of R100 #f the
are caught. - Ed.","for this sorry state of affairs,", R100 #f theare caught. - Ed
