id,date,theme,name,page_id,content_v3,potential_heading,potential_note
19860808a,19860808,peace,Peace.19860808a_page_1.txt,1_2,"Cleary | replies

Dear Ms Lister

-YOUR ‘Political Perspective’L
published on August 1 was a
remarkable piece of writing. There
are many points on which one
could comment; only one 1s,
however, of sufficient importance
to require a response. .
Neither I nor any part of the
consultancy service ‘favour’ one
Minister over another. This would
be wholly inconsistent with our
charge from the Cabinet. The con- —
sultancy’s task is to make the goals, —
aspirations and achievements of the
Transitional Government known in
circles of influence abroad. We do
this to the best of our ability, with,
I believe, some degree of success.
0 CECE EEEET de eG EEE) ae TERE ELIE
et ad el le \! “EAN De ii
, PALE Lub wit i! if ap i ri ls iy
a labia cer igh ce mel 4 een
i tl

iif
fom
’ Vis ‘4 sitiry
“late
fale
ie i

ha : it 1 ‘ ,
aby Paes] | Pees 9] as re i an ee
: eS COU. iF
Woy . ""| i ple i! HE ah ‘
SECT a” mre eee
oly : i ! a ,
! : i Ie
Poe | LB |: {6 ' : t ¢
4 i LC La Tear ot We aeis tye llf aes
H! : tl [fi ieee “hey Tele sited
. ate -y a0
i Ii Ce Ue ~Hnee fy
. i} ‘Tay 1 We | Vy Ba]. gge ds ' ' mins .
{ eu ie ate 1 iyi | "" 1 wht yyy .
‘a eSports ‘rap lil ik dl gt dhihij PLAT) ST
. oat ie a
me | ae He) ee ae ry ! ;
4 J P
” i Wa ya yt Hae | in j rf ny
yl vl di lit a etd dp. pbs \
eae
' F
hi ' ,
' '
Wa I

“ti do he: | “: | we i f i

i
it
. fit

“ aid ih ome. fie is ia “ ae ‘iu ‘i
SEAN CLEARY — van vii
Director BS oad
Transcontinental Consultancy , ,
WINDHOEK pe

Dear Mr Cleary _

YOU too have done some ‘remarkable’
pieces of writing, most recently in
Leadership (Volume $ 1986 Number 2),
in which you measure the success of the
interim government by means of the
vague generalisation of ‘inclusivity’.
This ‘government’, you say, seeks to in-
volve all parties and also to draw to
these same parties, the support
previously enjoyed by those outside it.

May we remind you (hat there are six
parties (some in name only) which en-
joy membership of the interim govern-
ment. Membership of ‘other parties’,
however minor their support, who have
shown interest in the interim govern-
ment, has been turned down, and I refer
in particular to the recent HNP request
for membership of the ‘Constituuional
Council’.

‘Inclusivity’, therefore, hardly seems
to be the goal of this interim
government.

You have not explained why the DTA
prefers to operate outside your ¢on-
sultancy service, and it has been wide-
ly reported (not only in The Namibian)
that there has been a breakdown in
communication between yourself and
Mr Dirk Mudge, an interim government
minitter you claim Lo represent,
What is perhaps of note, is your
f reference to the 'Transitional Govern.
; : he nt’, rather than the ‘Government of

feilpea Unity’. Rainy vyou can no.
er claim that the re is ‘unity’ in their
ranks, any more than you can claim that
eis ‘consensus’ on the question of ©
‘AG 8 despite socalled unanimous
resolutions fear the reeves taf |
_ aia, and ‘racial. discri mo

""whereas lay are spending of

yer's money on marketing wh
| Paleve is a myth - namely, that 4
en len ¢ jas we
| ) of thie ri -™ | |",Cleary | replies,¢ jas we| ) of thie ri -™ | 
19860808b,19860808,peace,Peace.19860808b_page_1.txt,1_2,"Rambo Reagan

1 AM shocked by the way President
Ronald Reagan is treating us. We
are exposed to police brutarity and
- harassment in Namibia cut our
outcries seem to have no impres-
sion on Rambo.

Our comrades are detained for
long periods without trial, others
disappear, and some are killed by
‘stray’ bullets.

Many of our brothers and sisters
a we ‘ih a : a

i |

al isl te il. “lie qk! A . 7 co
ae a ill, ihe rn MY 7 imal , af | f i i

' heat vies self- cle, Sick a and tesa
of the apartheid policy. But ‘only
Swapo i Is accused of terrorism.
_ President Reagan and his
_ followers should know that sanc-
tions against South Africa means
alot to us: He should know that
the key to the liberation of this
country lies in his hands. He must
drop his capitalistic ideas and
negotiate with the South African
- Government in order to accelerate
the implement of Resolution 435.
South Africa and its puppets
should know that as long as there
is no free election in this country,
there will be no unity or peace here.
South Africa should also stop its
interference in Angolan matters
and withdraw its forces from
_ Angolan and Namibian soil.

I would like to tell our brothers
that we should stop killing and
_ discriminating against one another
_ and unite in order to » ficilicate the
_ Boal of freedom. ae",Rambo Reagan,cate the_ Boal of freedom. a
19860822,19860822,peace,Peace.19860822_page_1.txt,1_2_3_4,"Br ba
t : :
Mil 1 7 i
I . Ly , .
H ah ' iy 1 : : ’ .
i ual al pe coke wae 4 , aoe . ; :
* a : |! Pes we . .
1 : . : :
Vy ; 4 6
f | 7
i
i}
nn .
i H
t
1
i}

""AN OPEN LETTER TO DR
ABISAI SHEJAVALI

NEITHER YOU, Dr Shejavali, nor any
of your colleagues of the Council of
Churches (CCN) have as yet reacted to
the barbarous bomb attack on innocent
civilians in Walvis Bay on August 2.
Nobody expects you as a Christian to
take sides in the struggle over
SWA/Namibia, but as a christian you
should condemn all forms of violence.
You did not and have never before con-
demned violence and atrocities commit-
ted by Swapo and therefore I take it for
granted that you condone one form of
violence and condemn another suiting ©
your own political whims and
aspirations. |

As the majority of my countrymen
I condemn violence of any form to
achieve political aims. Nobody denies
that members of the security forces do
commit violence against members of the
local population. Such members are
however brought before court and [ can
substantiate this statement with a list of
trials. | do however assume that you
doubt the impartiality and in-
dependence of our courts of law.
However it may be there is not one case
Swapo has brought before a courifof
justice to try one of its members can-
mitting atfocities against innocent
civilians.

On the’ contrary: Swapo cold-
bloodedly. murder a mother and young
child in Grootfontein. The same peo-
pe kifled two parents in front of their

daughters on a farm near Okahan-
oe ‘After one of them was sentenced
p dats and Mibsequently harigeti,

) 9 hailed f him asa martyr,
in most of Swapo’s publications
which are circulated as widely as possi-
ble, this organisation lists the numbers
of landmines they have laid. Often the
‘names of people who were murdered
also appear on these documents. Swapo
also acknowledges abductions of young
men and women. These atrocities are
Jauded as acts in the struggle for in-
dependence. Mr Katjavivi says people
are not abducted, but only taken to be
re-educated.

Neither you, Dr Shejavali, nor any
of your colleagues have ever condemn-
ed these senseless atrocities against in-
nocent civilians. On numerous occa-
sions, internally and abroad, you have
publicly called for support for Swapo
in its struggle against the ‘oppressors’.
Not once have you called on Swapo to
cease the atrocities against civilians.

Power pylons, electric installations,
water pumps, reservoirs and telecom-

munications links are being sabotaged |

by Swapo: These acts of sabotage are
pot aimed. at the security forces, but

inst the local population. How can
| like you, Dr Shejavali, re-

have no part in the war? ve

sete | ee
ollie eps i Ar
jee I

main silent when Swapo sabotages the
vater supply to innocent civilians who |
Is my assumption justified that you
support Swapo's numerous calls and
statements for the increase of violence;
that you reiterate threats made by
Swapo leaders that Swapo will
demonstrate its power if her
unreasonable demands are not being
met; that you know Swapo has in-
timidated inhabitants of this country by

threatening to step up their acts of

violence which includes specifically
bombings?

The murderous attack on civilians in
Walvis Bay on August 2 was one of
those bombings which Swapo threaten-
ed to execute. If this is not the fact, then
you Dr Shejavali, should request Swapo
to deny responsibility for this atrocitly
and those recently committed in
Katutura and Khomasdal as well as

those numerous acts of terrorism
against our own people.

You are in favour of the implemen-

— tation of Resolution 435, so am Land
_ the majority of our people. But we de.
mand this be on the basis of a fair.

| democratic election. Swapo’s Presi d

at

has on several occasions stated :

ey that, bya is riba, at
-Swapo has repeatedly demanded that |

the control and power over Namibia

_ and our people should be handed over
_ directly to Swapo. Swapo consistently

rejects the democratic gestures of

leaders of the transitional government

to deliberate with them to find an ac-

_ ceptable, peaceful and lasting solution
‘to our political problems. Swapo claims

to be the ‘sole and authentic represen-

‘tative of the people of Namibia’.

Nobody else, not even the rest of the

_/Ai-//Gams group, but Swapo, has a

say in the future of our people and you,

paradoxically, support this atrocity.
You, Dr Shejavali, have a calling and

an obligation as a Christian to search

in the name of God for righteousness,

justice and peace for all men irrespec-

tive of their race, sex, creed or colour
«OF political aspirations - and yet you |

sea state that ‘the churches |

i ame!
abel
; 1
i
I ‘
\
PTE I im ie dh lit ¥ : ‘I \ Pei,
. ij! wel fe Wok th, ee Th : . 1 agile Mel tt il i
ill ten | j i a 1 1 a) “ u Ne Hye fi eat |
pre ; jaca MM lye ol m
1 4
ie |g haf i ' ie cai ini
| 1
, , jie Ih Ml itl EN eG GAM ees
ii wi I 1 my Wey! Win | If th i l
1 i 1
4 r A , i i aN Ay Hl | | : { abil l
| i! i ! Nh
| 7 | |
; I Ti WW ‘ je , ' 1
‘ ' if ca i
| a MLN lM fee 1 eet lll |
| 1
| i ! i Ay tir
| TPIT 1",i}, || 1| i ! i Ay tir| TPIT 
19860912,19860912,peace,Peace.19860912_page_1.txt,1,"Pralse for them

I WOULD like to praise Professor

Lombard and Mrs Parkhouse and

others for their courage in meeting

_ with the Swapo leadership in

_ Lusaka at the 10th anniversary of
‘UNIN.

They have showed us that there

are some whites who want to see
~Namibia freed from South African
occupation. They have also set an
example to other whites, to show
where they stand in the struggle
towards a non-oppressive and non-
exploitative, free Namibia.

I would personally like to call
upon the white majority to stand
up and join the struggle in order to
gain independence for Namibia.

Let us unite: black and white and
not allow ourselves to be misled by
the evil forces which try to under-
mine the struggle of peaceloving
Namibians towards freedom.

oh
Le '
mt | ‘ ‘ \
My, Prony oy
Woo
hs

4.

W KAKORA BOY,
‘“GIBEON me eon ay fap igi a
: rc eeran

ee ee

i | 4 moe ay : i mh ;
Cod ge dee: rn eon",Pralse for them,ay : i mh ;Cod ge dee: rn eo
19860919,19860919,peace,Peace.19860919_page_1.txt,1,"pe” Nanso 0 bers.

Birally we studgerfs are sick and
tired of the EvpeZo films which are
shown at owf schools. We are sure
that the#e peop ; Heras jon to
ingdeCtriz and prOpagate on
behalf of the-focalled interim
governments, and also to en-
courage Students to join the army.

NANSO SUPPORTES
NORTHER KMIBIA

Reply to Shipanga
MR ANDREAS Shipanga said in
a recent letter published in two
Windhoek newspapers that ‘Many
of our members and thousands of
other Namibians were not so for-
tunate. They were imprisoned, tor-
tured, raped and murdered ...’

Was this what you were doing
when you were one of the Swapo
leaders? I ask this because you say
you ‘know’.

It is also not the first ime you
accuse Mr Sam Nujoma, our Presi-
dent, of being ‘stupid’. [ don’t need
to tell you just how dynamic our
President is; he who led our peo-
ple, Swapo, through very difficult
times, and because of Mr Nujoma,
South Africa has failed in her ob-
jective to destroy Swapo.

Victorian language was never 2

uisite for charismatic leader-
ship. President Nujoma speaks
good English, and | remember a
white woman once said: ‘I, 0 far,
have failed to understand Mr
Shipanga’s English’.

Do you remember that you

threatened to withdraw from the

circus by September 1986 if
i AG 8 were not by then?
{ But-your bosses know that you

roar oe

won't do that.
Leave Professor Lombard in
peace. He is a person who wants

objectivity and he will not be im-

pressed or intimidated by you.

KAANAKAYE KANIIHWA

WINDHOEK
NOTE: This tetter has been shortened
- Editor.

Church/politics
penta

g¢entust be clear
and unambigyges.

Many gfthose who regard
as politicians bear
ied in the

a priest, doctor or eacher. A
clergyman or anyos else engaged
ina profession jy] fst of all a ‘per-
son’ before bh bEcomes a priest or

er title he may carn.

whatewel A
Man fy’born free and endowed
with Aagh te he is.

Ev SNS WoHlits 1O x

safely and to possess 9
are oppressed in thyé country,
safety is not gugranteed and
property is subs

| cannot 5g “ fs
liberated if dlergymen sit J d
turn a blind to a situftion like:
this. ;

a = oe

a",pe” Nanso 0 bers.,a = oea
19860926,19860926,peace,Peace.19860926_page_1.txt,1_2,"Anger of fools

NAMIBIA will be free, no matter
whether Pretoria, the US, West Ger-
many or Portugal likes it or not.
Even the interim government knows
this. The tactis and efforts by South
Africa to delay Resolution 435 is a
bluff, and independence will come. |
White compatriots should join the
struggle for the liberation of ‘
| iN amibia. a
| Wen ust not allow ourselves to be
. mastered by anger, for the saying”
goes: ‘Ber not ot hasty i in \ the spirit t to be
| oop La ,
angry for anger resteth i in the bosom
of fools’. The Botha Government
should know that we, have had
enough of war and it ‘must come to
terms with the United Nations and
‘Swapo to secure a_ peaceful
settlement.
We should remember that a coward
dies many times before his death; the
_ valiant never taste of death but once.
So people should get up and stand up
for their rights.
We have lost many people i in this .
_ War, and do not want to: lose any.
“mhore.; Wey want t Resolution 435 to be -

ale
“es! i ate “i
ry t

Mey “h Eat
i (f. cents

4
i ay
ia

;
M ? 4, fi",Anger of fools," cents4i ayia;M ? 4, f"
19861009a,19861009,peace,Peace.19861009a_page_1.txt,1_2,"US on ‘peace’

ONCE, America told the world that
the ‘constructive engagement’ policy _
was there to encourage peaceful
changes in the apartheid policy of —
South Africa. Yet the Reagan Ad-
ministration assists South African
militarily against the freedom
fighters.
I do not know whether Mr Ronald
Reagan and his administration know
what the word ‘peace’ in the real
sense means. The policy of ‘construc-
tive engagement’ seeks to perceive
communist encroachment on South
Africa; and seeks to keep the region
safe for American capital and to use
the South Africans to police it.

A G MALETZKY
OMARURU",US on ‘peace’,lice it.A G MALETZKYOMARUR
19861009b,19861009,peace,Peace.19861009b_page_1.txt,1,"- (Koevoetura’

OUR residential area, Katutura, is
nowadays patrolled nightly by
members of Swapol, better known as
. ‘Koevoet’, ae

“While the idea of keeping an eye on
this area with a view to curbing
crime is acceptable, the consequences
of their presence here is such that
many people get assaulted
unreasonably.

In so doing the police are no longer
doing what they are supposed to do.

In a white residential area, no one
ever gets hit with a sjambok or blind-
ed by strong hunting lamps.

It makes one feel that Katutura is
nothing but a game reserve where

people go to ‘hunt’.

I would suggest that the solice deal
more gently with the inhabitants of
_ this town, and if action is to be taken, _
then let an arrest be made, rather
_ than random assaults. The problem _
“will not ba solved by creating ag-,,,

arevett ag circum wohl The. re es",- (Koevoetura’,"“will not ba solved by creating ag-,,,arevett ag circum wohl The. re es"
19861024,19861024,peace,Peace.19861024_page_1.txt,1,"men and
bla are

Ae 0a 0,
and Joe Ab ‘
j Kivighd i

n JO anjemund
waht to iy owy people get a
nm n thy own qbungey, and not

aplyfrove o coméMere for a few
hefiths

It is dishonest to nominate someone
who has been in Namibia for six
months and ignoring those who were
born, and are going to die, here.

PENITANDUKA INGO
ORANJEMUND

National unity?

I WISH to air my point of view on the
cabinet of the government of national!
disunity, which tried hard to unite
the people but instead just succeed.
ed in uhiting Namibians against
them. This government should
therefore be disbanded.

Since the interim government was
imposed by the South African
government. the socalled ministers
in this government started arguing
among themselves and sometimes
even went to court > disunity

Instead of finding wavs tu improve
the living standards of the people,
they came up with inhuman laws
against the Namibian people; instead
of working for the interests of the
Namibian people, they have been
working for the interests of the South
African regime; instead of bringing
about justice in this country, they
have contributed to the rape of

justice.

Theoretically the ministers pro-
pegate that apartheid no longer ex.
iste in Namibia, but apartheid is stil!
in existence in virtually every part
of the country.

They have failed to abolish AG 26,
AG 9, AG 8 and other draconian
ary Instead they have stre n-

n the Nami-
bian people. nen

These self-appointed ministers,

especially Mr Andreas
claim to be in favour of reconciliation

Shipanga, all -

propagate in the Bill of Righta if he
does not want Professor Lombard to
express his views about Swapo?

In view of the above, and other
facts, the interim government should
be disbanded, and the South African
Government should allow the Nami-
bian people to elect their own leaders
through the implementation of the
Resolution 435 peace-plan.

SHIKAMBE SHATATE

ONDANGUA
More in rentals
MR NQRB& Was reported’ in

The Namibian of May 30 1986%as say-
ing that the reside Of Katutyra
alone pay more serTents thg O
ing pays in jafes. On 4 686 she
was repéttedetSwhere 4s saying
that Rossing pays only B40 (per year)
for the use of the law@ on which it
mines.
Ms Chase has misinformed. In
fact the reside}é offKatutura have
paid a total 9fMetwgen R830 000 and
R900 000 fof yeayin rentals for the
past thré@@ vearg during the same
period RossiAg’s taxes have
amounted to héndredg of millions of

’ Rand.
The grant fee ppdd tW Roasing Mine
is R13 160fperAca¥ not R50.
These tyftgfan bg readily confirm.

cd by th ghievanf authorities
CLIVEVALGAR
PUBLIC AFFAIRS MANAGER
ROSSING URANIUM LIMITED

Anti-abortion

I WISH 9 air my views on a problem
which fon the in
try,

tion

asin

of 1 to 9 are having abortions.
do ey not take care with
contraceptives?

I fee) that a pefaon who has an
abortion is guilty df murder. How can
you kill an unbgrn child, because
that child also hhs the right to live.

Abortion is a sid, whether done pro-
feesionally or primitively, ~\

I want to call on these ‘aa.
tora’ who are hel Meee eta’

guilty of murder, 0,
WORRIED NAMIBtAN",bla are,"of murder, 0,WORRIED NAMIBtA"
19861031,19861031,peace,Peace.19861031_page_1.txt,1,"STE Pa Ps
Mpc eee i
wpa at '

neral resources are éx-—
ively with the help of

7.
er
- : : : rittes ad a! ie -
“ qail ead bh rea TELS, ry ‘ wef! cyl ' at ind! vi dyl
‘ ' rT or i ea, i : | Ht iy! 44 ji ing i il I
7a | | 4 | ""| | 1
a i : ‘""
a 1B fl a :
| aba ast a
eos enastorn (NutaT an) amala nas tn] |Da LF
} | i! [iI i | st ciara aa ' “a ils fogs | _
rh fi i bone ATE ete i} : : he
| [: a ne a ee
un ‘1S: g
| ee ee
tl a |
u
i|

- Western capitalists who re assisting
‘the egal regime of Pretoria in our
country. :

There are numerous multinational
companies operating illegally in
Namibia today, viz. CDM, Rio Tinto,
TCL, Soekor and others. These com-
panies are mining Namibian minerals
contrary to UN Decree Number].

Millions of tons of diamonds, copper,
and metric tons of uranium are ex-
ported illegally to N ato-member
countries.

The Namibian people, under the
leadership of Swapo, the sole and
authentic representative, have tried on
many occasions to oust Pretoria from
Namibia but because jthe racist
government has the ba-+ing of the
capitalist West, this has not succeeded.

When one travels Namibia, one sees
evidence of how our resources are ex:
ploited and exhausted. The freeway
down to the south is always full of
heavy duty trucks loaded with cattle
being taken to South African markets,
while many of our children are looking
for food in rubbish bins and are sleep-
ing with empty stomachs. There are
more bottle stores than educational
facilities.

And while our natural resources and
agricultural potential ia being ex-
ploited, our independence is made con-
ditional to the withdrawal of Cuban
troops from the People’s Republic of
Angola. The Cubans have been in
Angola for almost eleven years now,
and are only seen as a threat by the
cowboy regime in Washington.

Ifapartheid Pretoria had not invad-
ed Angola in 1975, there would have
been no Cubana there today. Pretoria,
is responsible for what happened in
that country just before independence.
We are no so naive to be misled into
believing te Cubans are a threat;
ed

amibia was never colonised or invad-

byCubans Weonly know apartheid

South Africa,
South Ag a should quit Namibia
now and leav ube peace odes
_ own future, through internationally.
| supervised elections under UN Securi-
| ty Council Re patton 4B. _
ME Heal Ai ted Ea ha get ie
1 MA APEWASHA
| i WINDHOEK |. JLo etal le
aN raga aie",wpa at ',OEK |. JLo etal leaN raga ai
19861114a,19861114,peace,Peace.19861114a_page_1.txt,1_2,"On education

If IS my contention that Namibia
needs a unitary education system to
guide its people and control its rate
of development. |

The powers of education should be
centralised. We need a government —
which ig committed to secure the
cooperation of the people of this coun-
try. We need a democratic govern-
ment which rules by a constitution —
approved by the majority of its peo
men hiehranes.?

Ny

higher standard of living and social

security in Namibia. We need
quate food, shelter and medical ser-
vices. We need education for personal
growth and happiness. We need a
strong government.

In Namibia each ethnic govern-
ment has an education minister. The
purpose of this education is to equip
the African child for his place as a
labourer in Namibia. The ministry of
education is given unrestricted
powers to decide what achools should
exist, service for teachers and the
content of black education. It plans
fo separate one race from another.
Economically, politically and social-
ly, whites are at the apex and blacks
at the bottom. The emphasis is on
quantity and not quality. The educa-
tion of blacks is inferior and teaching
is done through the medium of ver-
naculars up to Standard Six, then
there is a sudden switch to learning
English and Afrikaans. The standard
of English in particular has dropped
disastrously. The black student is in
a terrible dilemma for he either ac-
cepts such education or gets no
education at all.

It is my contention that there ia a
need for a clear national educational
policy in Namibia, and a compulsory
and unitary education system.

Blacks and whites should govern
the country in harmony; we share

many things and should share the |

land under one government. We
share a common history and culture
and we can speak to one another in
our national languages. Namibia
needs a national symbol! to give usa
sense of belonging as a nation.

Education should not separate
black and white; and children should
not be taught that blacks are lazy, in-
ferior, stupid and 80 on.

Education for black children is
scarce and inadequate. It is the cause
of all the political unrest in Namibia.

Namibiansa do not see ethnic
governments as their governments;

or the constitutions as their constitu:

tion; they have, become politically-
divorced and frustrated. se

In the final analysis, we need a
strong unitary government againat

external forces, because unity, le

strength. We need new mathods of

organisation, new mie new in-
sions. We
need a climate in which Namibie can |

sights, new dreams and v
keep peace with the world.

‘It is the time now to transform
‘Namibia into a better nation, It is

time to put political differences asdie |

| a fe : one Namibia, one nation.

i am :
‘ wei ' aig elt Mada
' eS {e, [PE py vd

i mh ‘
ig ;
H
ig H { hs {
\ i » § }
fl ] oh tara
We r, an

|

Ao
th

wei
ili! “pl

=

itl
Faas tt
lyase fd
HAP RIA g rc Ag Le he re:
Hs AY Age yy:
aH a dh ae lel
U dd te aod FEE de TAGE tue

tfeoa '
{ nob

. vy ia po

| ae rere Wry VT
. YO: isp len gar li iy
poe ee Me 1 vif Pohl by! | ’
hy r nen i 4 a
| Pil ane
Pedi) ff pie Udy fb

4 1. a TE TEE Ea be:

""Jo. Ita purpose should be the protec. |
Hon of life, property, and not based.
""on force and authority. We need a",On education,force and authority. We need 
19861114b,19861114,peace,Peace.19861114b_page_1.txt,1_2,"VV BAN EWS BNW Owe

Not starving

I WOULD like to respond to a report
in the interim government propagan-
da mouthpiece of November 3, which
criticised church-run schools in the
territory.

Mr Andrew Matjila, Education
Minister, said that we were disad-
vantaged because we _ were
undernourished.

Church schools are contributing
much to our country, and our eyes
and minds are kept open in these
schools. We have a fair system of
education, and we feel at home.

Coming to Mr Matjila’s point that
we are locked into our hostels: this
is not true. Everyone has the right
to go home with the permission of
staff members, and this is a sign of
order. We are protected by the church
_ as future leaders of this country. .

Truly speaking, we are thankful for
the good we are getting. We eat in
order to survive and not to get fat as
he is doing. If he wants to make us
fat, then they have to implement a
system of equal education in this
country.

Mr Matjila should also not confuse
himself about Swapo and the Coun.
cil of Churches. They are using the
money for peaceful means, while he
and his colleagues have grabbed
possession of the country, including
the education system.

He and his colleagues spent a for-
tune on military training, while peo-
are dying. Leave church schools

q ° peace, for they are working for
rh, O09? Sd justice and humaniam in

y «Al
The things mentioned in that
report are occurrences at schools
resorting under Nationa] Education.
Many of them are undernourished,
and they are also locked up, like at
the Augustineum, where students
are afraid of the Koevoet security

When I look at what happens at
State schools, I do not feel bad about
the situation in which myself and my
colleagues at church schools find
ourselves. What happened at the
Augustineum, Mr Matjila? There
they are locked up and are forbidden
from participating in student
organisations, such as Nanso.

This is a sign that their rights have
been taken away. We are happy to be
at church schools, because our minds
are free, and we have the opportuni.
ty to air our political views.

Mr Matjila, think before you speak.
Leave the church schools in peace.

Myself and fellow Namibian
students dream of the day when
equal and fair education will be
granted to all. Education without
liberation is worthless.

MISS C SWAPO
DOBRA",VV BAN EWS BNW Owe,worthless.MISS C SWAPODOBR
19861205a,19861205,peace,Peace.19861205a_page_1.txt,1,"Objective view

ASA socalled white South African, liv-
ing in Jchanneeburg, and not a
member of any one of the great number

of political parties in Namibia, I feel I

have the right to try and objectively

assess the incident of November 30

where the supporters of Swapo were

routed by what is generally known
here as Koevoet.

I was invited to the peace rally (sic)
by friends. I went there because, being
a South African, 1 thought ‘How
wonderful. I always thought Swapo
was a banned organisation’ (At least
that is the way I was indoctrinated by
the press in South Africa). So] went.

It was quite an experience. People
singing and dancing, a group of
children splendidly dressed in Swapo
colours, dancing to the tune of a whis-
tle, blown by a small boy. And the
Swapo police! Dreesed resplendently,
some with wooden AK-47 rifles,
painted blue, green and red. Tradi-
tional kieries and spears (covered with
cooldrink cans to make gure the sharp
points cause no incidental harm).

The peace rally was opened with a
prayer. An old black man, praying in
Afrikaans, for the rally to be peaceful
and in the name of God. There were
some speeches and then a group of
socalled vigilantes started injuring
people and damaging cars inthe road.
They were chased away by the Swapo
police and we all started singing again,
determined to allow peace to get the
upper hand.

The next moment Casspirs arrived.
Much too soon to have been summon-
ed from the police station. They were
close and ready. The hatches flew open
and the firing started. Horribly sud-
den. A terrible and unecessary act of

ked violence.

The air was thick with teargas and
rubber bullets. We all ran, blinded and
choking. They never stopped. On and
on. We hid in houses from the choking
fumes, babies gasping old men lying on
the ground. They chased us from hotse
to house I ran like a scared animal,
jamping over fences, chicken coope,
washing the burning skin of my face
and eyes in basins filled with soapy
washing water.

After halfan hour, things quietened
down. I ventured back to the area. |
crossed a poo! of mud in a street, sud-
denly realising my my stomach chur-

that it hadn't rained. It was blood.
mud. I put e note under a wind-
sereen of a friend'scar.

Then they came again. I crawled
wortlike under the car. | knew | would
he at the very least injured ifthey saw
sue, white person, there.

By ugw they wore firing teargas at
random into houses. Houses of people
who weren't even at the rally. Houses
with emall babies, screaming and

hide. In the house, an old woman,
maybe ninety yearsold, embraced me,

saying over and over Jy moet leef, my

hind. Jy moet leef, my hind:

Eventually I reached safety through
rides with other reporters. That was
yesterday (Sunday). Today (Monday)!
read the news: “People started fighting
among themselves .. the police
endeavoured to bring peace ..”” and
worst of all, this line in an editorial col-
umn: “This time Swapo will have todo
much more than the tradjtional ac-
cusation that the police are responsi-
ble for the violence’ (Translated from
Afrikaans).

Whatcan I say, except, that ifthese
are the workings of democracy, Nami-
bians should wake upto reality. Do not
allow your fut and the future of
your children, to be placed in the hands
of demented perpetrators of violence,
acting under the cover of reality. I beg
you, wake up.

JABU
WINDHOEK

Matyile’s woes
A socalled Minister
for Educaéf6n of the interim govern-
ment, pa an interna-
tional symposium organisepby the
Hans-Seidel Foundatie SU) in
Munich

On November 2U, he yaetisked to
hold a lecture at Cot6gne Universi.
ty by Henogsrff von Lows of Menar,
an extremely right-wing-prtfeasor for
political science ologne univer-
sity, who cles€ly cooperates with the
Namibff aut. Service in
Bonn as well agsf6rking as a jour-
nalist for the BC.

Serr Tr’
Rye,

The g@hiect of this nda
show was the NamibjAn education ©
system. But did not even

speak for ]O-fhinutes.
Membe$e..a: x
organisations, of the
Movement and
African stydet
membe hb

About half the
students suppart
Matjila todsfive

o Newritta Infor-
mation Office-terffonn, did not dare
to call inf Che PUlOe PeTion ow hi
there was a Gerpaw Purr in the
audience stiff they feared ‘negative’

au. te ley
-

Volker Stoltz, o!",Objective view,"-Volker Stoltz, o!"
19861205b,19861205,peace,Peace.19861205b_page_1.txt,1,"Namibian hero

-I WISH to honour the fallen hero, Im-
manuel Shifidi, who gave his life for
his motherland.

He was killed at the Swapo rally i in
Katutura on Sunday and he died a
peace-loving hero.

The best homage we Namibians
can render to the immortal memory
of Immanel Shifidi is to strengthen
vigilance at all levels of the struggle.
The enemy killed the lion of ‘our
struggle, but the next day the sun
rose up, which means the enemy can
kill us but they will not stop our
march to the Promised Land.

We appeal to our enemy once
again. One day we will cross the river
of hatred and brutality, and one day —
the bright dawn of liberation will rise
in the dark shadows of slavery and
oppression.

Resolution 435 should be im-
plemented to terminate the bloodah- |
ed in this country. Our struggle
needa effective action - the unifica-
tion fo all Namibians.

MBEUMUNA MUHUKA
| ARANDIS",Namibian hero,ns.MBEUMUNA MUHUKA| ARANDI
19861212,19861212,peace,Peace.19861212_page_1.txt,1_2,"Goodwill to all

CHRISTMAS is a day of prayer,
peace and harmony. I want to cal! on
all Namibians to observe it as such
and to pray for peace and unity for
Namibia and people all over the
world.

Everyone should take time off to be
happy and enjoy the festive season.
A great man was born on Christmas
| Day, aman who brought freedom to

‘the world. Jesus Christ himself
wanta to see a new Namibia born,
and its people living in peace. =

oy ee a il ala
_ BO
I would like to wish everyone a
“time of peace and unity, and a hap-
‘py Christmas. Everyone should also
_ promise themselves to continue with
the good they have been doing for

_ their community.

- REMMY CHIEF HALWEENDOH
_ WINDHOEK",Goodwill to all,MY CHIEF HALWEENDOH_ WINDHOE
